age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,country,salary,out,class,cluster
19,?,HS-grad,Never-married,?,Other-relative,White,Female,30,United-States,<=50K,0.9995901,1.0,21
30,Private,Bachelors,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,15,China,<=50K,0.9978004999999999,1.0,4
47,Private,Assoc-voc,Divorced,Sales,Unmarried,Black,Female,25,United-States,<=50K,0.9866889000000001,1.0,42
39,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,0.6704648,0.0,2
31,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,40,United-States,<=50K,0.8054352,1.0,36
44,Private,Assoc-acdm,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,0.98811126,1.0,6
37,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,40,United-States,<=50K,0.9945579999999999,1.0,26
28,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,63,United-States,<=50K,0.6613241,1.0,49
38,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.7423772,1.0,10
26,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K,0.99703085,1.0,9
44,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.4854414000000001,0.0,39
40,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K,0.46277854,1.0,49
53,State-gov,HS-grad,Married-civ-spouse,Other-service,Wife,Amer-Indian-Eskimo,Female,28,United-States,>50K,0.5277229,0.0,13
31,Private,Some-college,Married-civ-spouse,Exec-managerial,Own-child,White,Male,50,United-States,<=50K,0.6556897,1.0,49
18,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,0.99902534,1.0,16
43,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,45,United-States,<=50K,0.75113326,1.0,5
30,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,35,United-States,<=50K,0.9950924999999999,1.0,24
19,State-gov,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,0.9990982,1.0,16
36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.76973283,1.0,10
19,?,Some-college,Never-married,?,Own-child,White,Male,40,United-States,<=50K,0.99969673,1.0,38
25,Private,Masters,Never-married,Prof-specialty,Own-child,White,Female,60,United-States,<=50K,0.93710625,1.0,44
36,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,<=50K,0.79797816,1.0,10
22,Private,Some-college,Never-married,Other-service,Unmarried,White,Female,50,United-States,<=50K,0.99754,1.0,29
42,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K,0.33068183,1.0,17
33,State-gov,Some-college,Never-married,Tech-support,Not-in-family,White,Female,40,United-States,<=50K,0.9899037,1.0,0
38,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0.9720709000000001,1.0,40
21,?,Some-college,Married-civ-spouse,?,Wife,White,Female,40,United-States,<=50K,0.8356097,1.0,25
33,State-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,0.9393596,1.0,5
52,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Not-in-family,Black,Male,40,United-States,<=50K,0.9161994000000001,1.0,22
30,Private,Some-college,Never-married,Sales,Own-child,White,Male,30,United-States,<=50K,0.99687886,1.0,30
18,State-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Male,10,United-States,<=50K,0.9996252,1.0,30
24,State-gov,Some-college,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,24,?,<=50K,0.9675514999999999,1.0,36
17,Private,10th,Never-married,Other-service,Other-relative,White,Male,40,Mexico,<=50K,0.99992955,1.0,47
48,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.9369613000000001,1.0,0
66,?,7th-8th,Married-civ-spouse,?,Husband,White,Male,32,United-States,<=50K,0.95804846,1.0,1
46,Local-gov,Some-college,Divorced,Tech-support,Not-in-family,White,Female,40,United-States,<=50K,0.9633549000000001,1.0,9
55,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,60,United-States,>50K,0.62335426,0.0,18
28,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,40,United-States,<=50K,0.94476104,1.0,37
33,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,40,United-States,<=50K,0.9958931000000001,1.0,6
44,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,24,United-States,<=50K,0.812643,1.0,5
43,Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K,0.9747823,1.0,6
42,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0.9190173,1.0,0
39,Private,Assoc-voc,Divorced,Exec-managerial,Unmarried,Black,Female,40,United-States,<=50K,0.98218775,1.0,42
23,Private,10th,Never-married,Handlers-cleaners,Unmarried,White,Male,50,United-States,<=50K,0.9991159,1.0,15
20,State-gov,Some-college,Never-married,Other-service,Own-child,White,Female,20,United-States,<=50K,0.9998036,1.0,16
29,Private,Some-college,Divorced,Craft-repair,Unmarried,White,Male,35,United-States,>50K,0.9725786,0.0,15
54,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,65,United-States,<=50K,0.6283808000000001,1.0,43
34,Private,Assoc-voc,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.9813476999999999,1.0,0
30,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,0.39309543,0.0,27
59,Private,11th,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,<=50K,0.6701843000000001,1.0,41
40,Private,7th-8th,Divorced,Farming-fishing,Unmarried,White,Female,40,United-States,<=50K,0.9992174,1.0,6
37,Private,HS-grad,Separated,Craft-repair,Own-child,White,Male,40,United-States,<=50K,0.9858290000000001,1.0,24
45,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.65576,1.0,10
55,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0.33243132,0.0,12
49,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,44,United-States,>50K,0.326445,0.0,35
67,?,Masters,Married-civ-spouse,?,Husband,White,Male,2,United-States,<=50K,0.8384803,1.0,1
49,Self-emp-not-inc,Assoc-acdm,Divorced,Exec-managerial,Not-in-family,White,Male,25,United-States,<=50K,0.9284386,1.0,31
30,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,0.6497998,0.0,2
56,Federal-gov,Some-college,Divorced,Adm-clerical,Not-in-family,Black,Female,40,United-States,<=50K,0.9896578000000001,1.0,42
29,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,0.9539969000000001,1.0,0
33,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.81035066,1.0,10
25,Private,Some-college,Never-married,Sales,Own-child,White,Male,42,United-States,<=50K,0.99689627,1.0,30
28,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,70,United-States,>50K,0.41959697,0.0,39
23,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,0.99711657,1.0,40
39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Wife,White,Female,50,United-States,<=50K,0.8620035,1.0,25
37,Self-emp-not-inc,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K,0.39902022,0.0,12
39,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,>50K,0.8155477,0.0,18
32,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,35,United-States,>50K,0.520668,0.0,8
26,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,45,United-States,<=50K,0.92204505,1.0,37
57,Federal-gov,Some-college,Divorced,Adm-clerical,Own-child,White,Male,40,United-States,<=50K,0.92312056,1.0,30
36,Private,9th,Married-civ-spouse,Sales,Own-child,White,Male,50,United-States,>50K,0.8146629,0.0,27
30,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K,0.31013188,0.0,27
27,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,<=50K,0.8189947,1.0,10
21,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,55,United-States,<=50K,0.9780302,1.0,20
22,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0.9094329,1.0,5
43,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.7412545,1.0,10
20,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,<=50K,0.9977252000000001,1.0,30
30,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,65,United-States,>50K,0.52725816,0.0,2
57,Private,Masters,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K,0.15522097,0.0,39
42,Private,Assoc-voc,Separated,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K,0.9726734,1.0,29
29,Private,Assoc-voc,Divorced,Other-service,Unmarried,White,Female,45,Columbia,<=50K,0.99984574,1.0,6
44,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,52,United-States,>50K,0.43552053,0.0,35
28,Private,Assoc-acdm,Divorced,Exec-managerial,Not-in-family,White,Female,43,United-States,<=50K,0.9340939,1.0,9
42,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,>50K,0.80549353,0.0,2
26,Private,Bachelors,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K,0.99420553,1.0,32
29,Private,Some-college,Divorced,Prof-specialty,Own-child,White,Female,36,United-States,<=50K,0.97662634,1.0,16
42,Private,Bachelors,Divorced,Adm-clerical,Unmarried,White,Male,30,United-States,<=50K,0.9344935,1.0,15
30,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,<=50K,0.7808545,1.0,33
21,State-gov,Some-college,Never-married,Other-service,Own-child,White,Female,10,United-States,<=50K,0.99985766,1.0,16
59,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,30,United-States,>50K,0.5220341,0.0,2
21,?,Some-college,Never-married,?,Own-child,White,Male,30,United-States,<=50K,0.9997459000000001,1.0,38
56,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,40,United-States,<=50K,0.9380393,1.0,22
39,Private,Preschool,Never-married,Other-service,Not-in-family,White,Female,12,United-States,<=50K,0.9999986999999999,1.0,26
21,Private,Some-college,Never-married,Adm-clerical,Own-child,Black,Male,50,United-States,<=50K,0.99934703,1.0,11
48,Private,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,37,United-States,>50K,0.6389529,0.0,18
35,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,Black,Male,40,United-States,<=50K,0.8105945999999999,1.0,36
43,Private,Bachelors,Separated,Exec-managerial,Unmarried,White,Male,60,United-States,>50K,0.28317958,0.0,18
23,Private,Assoc-voc,Never-married,Other-service,Own-child,White,Female,15,United-States,<=50K,0.9994991,1.0,44
17,?,10th,Never-married,?,Other-relative,White,Male,12,United-States,<=50K,0.9999372999999999,1.0,38
41,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,40,Japan,>50K,0.20583764,0.0,14
35,Self-emp-inc,Masters,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,United-States,<=50K,0.38806808,1.0,41
22,Private,Some-college,Never-married,Sales,Own-child,White,Male,35,United-States,<=50K,0.9983247,1.0,30
53,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.9860146999999999,1.0,9
42,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K,0.98409283,1.0,0
36,Private,HS-grad,Separated,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K,0.9995888,1.0,34
44,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,<=50K,0.4472104,1.0,17
27,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,Cuba,>50K,0.38717696,0.0,13
39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,0.7826320999999999,1.0,43
59,Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0.94720536,1.0,41
34,Local-gov,Some-college,Never-married,Other-service,Not-in-family,White,Male,48,United-States,<=50K,0.98353106,1.0,20
17,Private,12th,Never-married,Sales,Own-child,White,Female,23,United-States,<=50K,0.9998216000000001,1.0,44
31,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.8349435,1.0,10
59,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,12,United-States,<=50K,0.6832225000000001,1.0,49
39,Private,Some-college,Married-spouse-absent,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,40,United-States,<=50K,0.9975075999999999,1.0,29
46,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Black,Male,40,United-States,>50K,0.3921841,0.0,8
31,Private,HS-grad,Married-spouse-absent,Other-service,Not-in-family,White,Female,80,Italy,<=50K,0.9362495000000001,1.0,26
27,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,45,United-States,<=50K,0.8724574,1.0,4
18,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,12,United-States,<=50K,0.9998697,1.0,19
46,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K,0.291819,0.0,39
55,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,0.42963633,0.0,27
48,Private,Bachelors,Divorced,Handlers-cleaners,Not-in-family,White,Male,43,United-States,<=50K,0.90065384,1.0,31
53,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,26,United-States,<=50K,0.80899155,1.0,25
44,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,48,South,>50K,0.7005,0.0,48
43,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,<=50K,0.56242836,1.0,33
50,Private,HS-grad,Separated,Adm-clerical,Other-relative,White,Female,40,United-States,<=50K,0.993401,1.0,29
56,Private,7th-8th,Divorced,Machine-op-inspct,Not-in-family,White,Female,20,Yugoslavia,<=50K,0.99786747,1.0,9
27,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Mexico,<=50K,0.96806306,1.0,47
20,Private,HS-grad,Never-married,Adm-clerical,Own-child,Black,Female,40,United-States,<=50K,0.9998938,1.0,34
18,Local-gov,10th,Never-married,Protective-serv,Own-child,White,Female,6,United-States,<=50K,0.9994049999999999,1.0,44
34,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K,0.71396834,0.0,28
38,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,0.9941619,1.0,6
40,Self-emp-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,15,United-States,<=50K,0.7323225,1.0,17
55,Private,Some-college,Divorced,Protective-serv,Not-in-family,White,Male,40,United-States,<=50K,0.8772023000000001,1.0,31
35,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Wife,Black,Female,40,United-States,>50K,0.51636666,0.0,13
26,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States,<=50K,0.99891996,1.0,24
54,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,Puerto-Rico,>50K,0.42512098,0.0,48
22,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,<=50K,0.9985958,1.0,24
52,Local-gov,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K,0.9963475,1.0,42
33,Private,10th,Separated,Handlers-cleaners,Not-in-family,White,Male,40,United-States,<=50K,0.9978974,1.0,4
42,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0.23003234,0.0,45
19,Without-pay,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,10,United-States,<=50K,0.9999994000000001,1.0,24
45,Private,Some-college,Divorced,Craft-repair,Unmarried,White,Male,99,United-States,<=50K,0.49032828,1.0,15
53,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,72,United-States,<=50K,0.47248414,1.0,43
46,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,43,United-States,<=50K,0.98995775,1.0,6
25,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.85204345,1.0,49
90,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,40,United-States,<=50K,0.5606193,1.0,32
33,Private,HS-grad,Never-married,Sales,Own-child,Black,Female,40,United-States,<=50K,0.9995950000000001,1.0,44
45,Private,Some-college,Divorced,Protective-serv,Not-in-family,White,Male,70,United-States,<=50K,0.72229165,1.0,31
47,Private,HS-grad,Married-civ-spouse,Sales,Husband,Black,Male,40,United-States,>50K,0.7506788000000001,0.0,2
38,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,43,United-States,<=50K,0.84686196,1.0,7
35,?,Prof-school,Never-married,?,Not-in-family,Asian-Pac-Islander,Male,45,Japan,>50K,0.46453673,0.0,38
37,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,30,United-States,<=50K,0.9612115,1.0,5
53,State-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,70,United-States,>50K,0.10124793,0.0,48
56,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0.2560502,0.0,45
18,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,15,United-States,<=50K,0.9998518,1.0,19
44,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,?,<=50K,0.7639034,1.0,36
50,Private,Some-college,Divorced,Tech-support,Not-in-family,White,Female,36,United-States,<=50K,0.9337693000000001,1.0,9
26,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Black,Male,20,United-States,<=50K,0.9956351999999999,1.0,11
36,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Female,40,United-States,<=50K,0.9585427,1.0,0
37,Private,11th,Divorced,Handlers-cleaners,Not-in-family,White,Female,40,United-States,<=50K,0.988138,1.0,9
32,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0.8991220999999999,1.0,37
38,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,<=50K,0.49065240000000004,1.0,43
62,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,84,United-States,<=50K,0.8961466999999999,1.0,9
46,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.6484224000000001,1.0,10
41,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,41,United-States,<=50K,0.9858819,1.0,40
37,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,15,United-States,<=50K,0.9818585999999999,1.0,5
27,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,45,?,<=50K,0.9915359,1.0,0
38,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,0.63600284,1.0,41
35,Private,12th,Never-married,Sales,Not-in-family,Black,Female,40,United-States,<=50K,0.9821244,1.0,34
34,Private,Bachelors,Never-married,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,40,United-States,<=50K,0.99229217,1.0,37
50,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,United-States,<=50K,0.8707071,1.0,36
28,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,32,United-States,>50K,0.6149029,0.0,13
67,Local-gov,Bachelors,Divorced,Adm-clerical,Unmarried,Black,Female,35,United-States,<=50K,0.9783412,1.0,42
34,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,30,United-States,<=50K,0.8271105,1.0,43
19,Private,Some-college,Never-married,Sales,Own-child,White,Female,25,United-States,<=50K,0.99954623,1.0,44
23,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,30,United-States,<=50K,0.9990243000000001,1.0,24
50,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45,United-States,>50K,0.63630795,0.0,2
45,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0.13307653,0.0,48
17,Private,12th,Never-married,Other-service,Own-child,White,Male,16,United-States,<=50K,0.9999125,1.0,19
59,?,HS-grad,Married-civ-spouse,?,Wife,White,Female,40,United-States,>50K,0.5943394000000001,0.0,13
25,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,48,United-States,<=50K,0.99336255,1.0,0
21,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,0.9792726999999999,1.0,0
50,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,0.09432085,0.0,45
17,Private,10th,Never-married,Sales,Own-child,White,Female,20,United-States,<=50K,0.9999238000000001,1.0,44
63,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.97545505,1.0,3
31,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,43,United-States,<=50K,0.8954559999999999,1.0,7
45,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,40,United-States,<=50K,0.95482886,1.0,22
25,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States,<=50K,0.9990308000000001,1.0,24
20,Private,12th,Never-married,Farming-fishing,Own-child,White,Male,40,United-States,<=50K,0.9997197,1.0,19
31,Private,Some-college,Never-married,Sales,Other-relative,White,Female,40,?,<=50K,0.9960747,1.0,44
42,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,France,<=50K,0.30018398,1.0,41
56,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.4789771,0.0,39
47,Private,HS-grad,Never-married,Farming-fishing,Unmarried,White,Female,46,United-States,<=50K,0.99695504,1.0,29
69,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,32,United-States,<=50K,0.9908504000000001,1.0,9
42,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,55,United-States,<=50K,0.161914,1.0,25
19,Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,Other,Female,60,Guatemala,<=50K,0.9988734,1.0,26
56,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,United-States,<=50K,0.88655055,1.0,43
33,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,United-States,>50K,0.40509609999999996,0.0,27
61,Federal-gov,Masters,Widowed,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K,0.6692338000000001,1.0,7
38,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,35,United-States,<=50K,0.9948229999999999,1.0,9
50,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K,0.7320257,0.0,12
39,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,50,United-States,>50K,0.7844346999999999,0.0,18
35,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,<=50K,0.7480972,1.0,43
27,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,44,United-States,<=50K,0.9966389999999999,1.0,6
40,Self-emp-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,>50K,0.82526183,0.0,46
59,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0.11870987,0.0,8
20,?,Some-college,Never-married,?,Not-in-family,White,Female,15,United-States,<=50K,0.9992549999999999,1.0,21
42,Federal-gov,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,30,United-States,>50K,0.49839833,0.0,2
59,Private,Some-college,Separated,Adm-clerical,Unmarried,White,Male,40,United-States,<=50K,0.86452293,1.0,15
54,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,>50K,0.11763513,0.0,8
38,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0.4610004,0.0,39
53,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,30,United-States,<=50K,0.36236602,1.0,17
20,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Female,30,United-States,<=50K,0.9991679,1.0,16
54,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.25227827,0.0,48
41,Self-emp-not-inc,Masters,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,45,United-States,>50K,0.7016201,0.0,18
33,Local-gov,HS-grad,Divorced,Tech-support,Not-in-family,White,Female,55,United-States,<=50K,0.9574421999999999,1.0,9
35,Private,HS-grad,Widowed,Exec-managerial,Unmarried,White,Female,30,United-States,<=50K,0.9926763000000001,1.0,29
22,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,50,Portugal,<=50K,0.9987295,1.0,24
45,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,70,United-States,>50K,0.6585392,0.0,12
29,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K,0.8422829,1.0,4
56,Self-emp-not-inc,Masters,Divorced,Sales,Unmarried,White,Female,60,United-States,<=50K,0.6996311,1.0,6
23,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,25,United-States,<=50K,0.9749985999999999,1.0,37
30,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,35,United-States,<=50K,0.9974624,1.0,26
17,Private,11th,Never-married,Priv-house-serv,Own-child,White,Female,25,United-States,<=50K,0.9999851999999999,1.0,44
35,Local-gov,Some-college,Separated,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,40,United-States,<=50K,0.9994863000000002,1.0,29
25,Private,1st-4th,Never-married,Priv-house-serv,Not-in-family,White,Female,40,Guatemala,<=50K,0.9999896,1.0,0
42,State-gov,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,>50K,0.6988545,0.0,8
42,Private,HS-grad,Never-married,Other-service,Other-relative,Black,Male,40,United-States,<=50K,0.99942076,1.0,11
19,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,30,United-States,<=50K,0.9998282,1.0,24
32,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,45,United-States,<=50K,0.9697233000000001,1.0,0
44,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,0.9917995000000001,1.0,6
