age,c_charge_degree,race,sex,priors_count,days_b_screening_arrest,jail_length_days,out,class,cluster
32,Misdemeanor,African-American,Male,0,0.0,0,0,0,22
40,Felony,Caucasian,Male,5,-1.0,0,0,0,1
35,Felony,African-American,Male,0,-2.0,0,0,0,44
27,Felony,African-American,Male,2,-1.0,3,0,0,0
33,Felony,African-American,Male,12,-1.0,2,1,1,13
36,Felony,Asian,Male,1,-1.0,40,0,0,19
30,Felony,Caucasian,Male,2,-22.0,0,0,0,45
30,Felony,African-American,Male,0,0.0,3,0,0,0
41,Felony,African-American,Male,19,0.0,220,1,1,32
29,Felony,Caucasian,Female,0,-3.0,0,1,0,8
25,Felony,Caucasian,Male,0,-1.0,-1,1,0,49
50,Felony,Caucasian,Male,0,-1.0,2,0,0,30
35,Felony,Caucasian,Male,4,-1.0,169,0,0,1
37,Felony,African-American,Male,17,0.0,1,1,1,13
43,Felony,African-American,Male,4,-26.0,25,0,1,42
29,Misdemeanor,Caucasian,Male,12,0.0,39,1,1,3
61,Felony,Caucasian,Female,0,-1.0,1,0,0,24
22,Felony,African-American,Female,4,0.0,2,1,1,43
27,Felony,Caucasian,Male,2,-1.0,0,0,1,49
34,Misdemeanor,African-American,Female,1,-21.0,15,0,0,7
24,Felony,Other,Male,0,-1.0,0,1,0,36
20,Misdemeanor,African-American,Female,0,-1.0,1,1,1,7
30,Misdemeanor,African-American,Male,0,-1.0,0,0,0,22
43,Misdemeanor,African-American,Female,0,-1.0,1,0,0,7
51,Felony,Caucasian,Male,4,-1.0,1,0,1,30
37,Felony,Hispanic,Male,9,-1.0,2,1,0,6
42,Felony,African-American,Male,7,0.0,1,1,1,44
29,Felony,Hispanic,Female,1,-1.0,1,0,0,14
24,Misdemeanor,Caucasian,Female,0,0.0,0,1,0,48
36,Felony,Caucasian,Male,12,-26.0,13,0,0,33
39,Felony,Caucasian,Male,0,-1.0,2,0,1,1
32,Misdemeanor,African-American,Male,2,-1.0,1,1,0,22
38,Misdemeanor,African-American,Male,0,0.0,-1,0,0,22
27,Felony,African-American,Female,8,-23.0,3,1,1,4
30,Felony,Caucasian,Female,0,-1.0,2,1,1,8
43,Misdemeanor,Caucasian,Female,0,-1.0,1,0,1,5
30,Misdemeanor,African-American,Male,8,-1.0,0,1,1,2
26,Misdemeanor,Caucasian,Female,1,-2.0,0,0,1,48
37,Felony,Caucasian,Male,3,-1.0,38,0,0,1
25,Felony,Caucasian,Male,5,-1.0,0,1,1,49
65,Felony,Caucasian,Male,1,-1.0,0,0,1,30
52,Felony,Other,Male,0,-1.0,7,1,1,9
29,Felony,Caucasian,Male,1,-1.0,0,0,0,49
32,Felony,Caucasian,Male,3,-1.0,120,1,0,1
36,Misdemeanor,Hispanic,Male,0,-1.0,1,0,1,10
21,Felony,African-American,Male,8,30.0,243,1,1,37
21,Felony,Caucasian,Male,1,-1.0,1,0,0,49
47,Misdemeanor,Caucasian,Male,13,0.0,66,0,1,31
36,Felony,African-American,Female,4,-13.0,0,0,0,43
25,Felony,African-American,Female,6,24.0,12,1,1,43
32,Misdemeanor,Caucasian,Male,4,0.0,1,0,1,3
43,Felony,Caucasian,Male,1,-1.0,1,0,0,1
27,Felony,African-American,Male,2,-1.0,131,1,0,0
26,Misdemeanor,African-American,Male,8,-1.0,26,0,1,2
21,Felony,African-American,Male,1,-22.0,22,0,0,42
34,Misdemeanor,Asian,Male,0,-1.0,1,0,0,18
46,Misdemeanor,Hispanic,Male,1,-2.0,0,0,0,25
40,Misdemeanor,African-American,Male,23,30.0,31,1,1,46
38,Misdemeanor,Caucasian,Male,3,0.0,1,0,0,31
41,Felony,African-American,Male,7,-1.0,58,1,0,20
25,Felony,Caucasian,Male,7,-1.0,43,1,1,49
21,Felony,Caucasian,Male,1,-11.0,11,0,0,49
74,Misdemeanor,Caucasian,Female,0,-1.0,0,0,0,5
41,Misdemeanor,Caucasian,Male,5,-1.0,0,0,1,31
27,Misdemeanor,Hispanic,Female,0,0.0,0,0,0,15
30,Misdemeanor,African-American,Male,1,-1.0,1,0,0,22
33,Felony,Caucasian,Female,3,-2.0,1,1,1,8
24,Misdemeanor,Caucasian,Male,2,0.0,0,0,0,3
52,Felony,Asian,Male,0,-1.0,0,0,0,19
29,Misdemeanor,Caucasian,Female,0,-1.0,-1,1,0,48
42,Felony,Caucasian,Female,0,-1.0,1,0,1,24
30,Felony,Caucasian,Female,1,0.0,0,0,0,8
33,Felony,African-American,Male,0,-1.0,45,1,0,44
38,Felony,Hispanic,Male,1,-1.0,4,0,0,6
21,Felony,African-American,Male,2,-1.0,7,1,1,0
41,Misdemeanor,Caucasian,Female,9,2.0,0,0,1,5
28,Misdemeanor,African-American,Female,5,-1.0,2,1,0,7
52,Felony,African-American,Female,3,0.0,0,0,0,47
21,Felony,Hispanic,Male,1,-25.0,0,1,0,6
22,Felony,Hispanic,Female,1,-1.0,2,1,1,14
32,Felony,Hispanic,Male,3,0.0,0,0,0,6
25,Felony,African-American,Male,0,0.0,90,0,1,0
27,Misdemeanor,African-American,Female,0,-1.0,1,0,1,7
35,Felony,Caucasian,Male,0,0.0,0,0,0,1
40,Misdemeanor,African-American,Male,2,-1.0,0,0,1,40
29,Felony,Other,Female,0,-1.0,47,0,0,12
24,Misdemeanor,African-American,Male,2,-1.0,24,1,1,22
24,Felony,African-American,Male,10,0.0,0,1,1,20
36,Felony,Hispanic,Male,26,-1.0,117,1,1,6
26,Felony,Hispanic,Male,5,-1.0,0,0,0,6
50,Felony,Caucasian,Male,1,0.0,9,0,0,30
21,Felony,African-American,Male,1,-1.0,0,1,1,0
51,Misdemeanor,Hispanic,Male,0,-1.0,0,0,0,25
24,Felony,African-American,Male,2,-1.0,0,1,1,0
29,Misdemeanor,African-American,Male,3,-1.0,1,0,0,22
25,Misdemeanor,Caucasian,Female,0,0.0,0,0,0,48
38,Felony,African-American,Male,0,-1.0,0,0,1,44
46,Felony,Caucasian,Male,1,-1.0,10,0,0,1
33,Misdemeanor,African-American,Male,9,-28.0,14,1,1,2
31,Felony,Hispanic,Male,19,-1.0,0,1,1,6
21,Misdemeanor,Other,Male,0,-1.0,4,0,0,21
60,Misdemeanor,Other,Male,1,-1.0,1,0,1,11
39,Felony,African-American,Female,3,-1.0,0,1,1,43
35,Felony,African-American,Male,4,-1.0,11,0,0,44
49,Felony,Caucasian,Male,12,-1.0,2,0,1,29
26,Misdemeanor,Other,Male,1,-1.0,1,0,0,21
27,Misdemeanor,Caucasian,Male,0,0.0,2,1,0,3
22,Felony,African-American,Male,2,-1.0,0,1,0,0
29,Felony,African-American,Female,0,-1.0,1,0,1,43
31,Misdemeanor,African-American,Male,0,-1.0,1,1,0,22
31,Felony,Hispanic,Male,5,0.0,37,1,1,6
29,Felony,Hispanic,Female,0,0.0,0,0,0,14
65,Felony,Caucasian,Female,0,-1.0,0,0,0,24
34,Misdemeanor,Hispanic,Female,1,-5.0,3,0,0,15
24,Felony,Caucasian,Male,6,0.0,7,1,0,49
46,Misdemeanor,African-American,Male,0,0.0,1,0,0,40
20,Felony,African-American,Male,0,0.0,-1,0,1,0
29,Felony,African-American,Male,16,-1.0,33,1,1,13
29,Felony,African-American,Male,7,0.0,2,0,1,20
56,Felony,Caucasian,Female,3,-1.0,0,0,0,24
21,Felony,African-American,Male,0,0.0,1,0,0,0
40,Felony,African-American,Male,0,0.0,4,1,1,44
22,Misdemeanor,African-American,Male,2,-1.0,54,1,1,22
39,Misdemeanor,Caucasian,Male,0,-1.0,1,0,0,31
22,Felony,African-American,Male,1,0.0,-1,1,1,0
27,Felony,Other,Female,5,-2.0,1,1,1,12
36,Felony,Caucasian,Male,1,0.0,0,0,0,1
30,Felony,African-American,Male,0,-1.0,1,0,0,0
36,Misdemeanor,African-American,Male,0,-1.0,1,1,0,22
32,Felony,African-American,Male,0,-1.0,2,0,0,44
34,Felony,African-American,Female,5,-1.0,25,1,1,43
23,Misdemeanor,Other,Male,0,-1.0,0,0,1,21
52,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,17
20,Felony,Caucasian,Male,1,-1.0,13,1,1,49
38,Misdemeanor,African-American,Male,5,-1.0,5,0,0,2
46,Misdemeanor,Caucasian,Male,0,0.0,0,0,0,31
27,Felony,African-American,Male,0,-1.0,9,0,1,0
20,Felony,African-American,Male,2,-17.0,16,0,1,42
29,Felony,Caucasian,Female,1,-6.0,1,0,1,8
35,Felony,African-American,Female,7,-1.0,2,0,1,4
37,Misdemeanor,Caucasian,Male,1,-1.0,1,0,1,31
63,Felony,Caucasian,Male,0,-1.0,0,0,0,30
27,Felony,African-American,Male,1,-1.0,0,0,1,0
27,Felony,African-American,Male,0,-1.0,3,1,0,0
24,Misdemeanor,African-American,Male,2,0.0,0,1,1,22
30,Felony,Hispanic,Male,1,0.0,-1,0,1,6
25,Felony,Caucasian,Male,4,0.0,33,1,1,49
27,Misdemeanor,African-American,Male,0,0.0,1,0,0,22
48,Misdemeanor,African-American,Female,0,-1.0,9,1,0,7
26,Misdemeanor,African-American,Female,1,-23.0,0,0,0,7
58,Felony,Other,Male,0,0.0,0,0,0,9
23,Felony,Caucasian,Male,1,-20.0,19,1,1,45
22,Misdemeanor,Caucasian,Male,3,0.0,0,0,1,3
41,Felony,African-American,Male,0,-1.0,3,0,0,44
21,Felony,African-American,Male,0,-1.0,0,1,0,0
26,Misdemeanor,Other,Male,0,-1.0,1,0,0,21
39,Misdemeanor,African-American,Female,3,-1.0,2,1,0,7
46,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,31
33,Felony,Other,Male,7,-1.0,116,1,1,36
36,Felony,African-American,Male,2,-1.0,47,0,1,44
20,Felony,Native American,Male,1,-5.0,5,1,1,27
32,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,3
38,Misdemeanor,African-American,Male,17,-1.0,1,0,1,46
64,Misdemeanor,Hispanic,Male,1,-2.0,0,0,0,25
22,Felony,African-American,Male,1,-1.0,5,1,1,0
69,Misdemeanor,Caucasian,Male,0,-7.0,2,0,1,17
26,Felony,African-American,Male,2,-23.0,0,0,0,42
27,Misdemeanor,African-American,Female,1,-1.0,16,1,1,7
22,Felony,African-American,Male,2,-1.0,1,1,1,0
43,Felony,Caucasian,Female,0,0.0,0,0,0,24
55,Misdemeanor,Caucasian,Female,0,-1.0,0,0,0,5
34,Misdemeanor,Hispanic,Male,0,0.0,76,0,0,10
20,Felony,African-American,Male,1,-1.0,2,0,0,0
22,Misdemeanor,African-American,Male,1,-1.0,1,1,1,22
33,Felony,Caucasian,Male,9,-1.0,49,1,1,29
55,Felony,Caucasian,Male,7,0.0,0,1,0,30
22,Felony,African-American,Male,1,-1.0,1,1,0,0
55,Felony,African-American,Male,1,-1.0,9,0,0,35
43,Felony,Caucasian,Female,0,-2.0,1,0,1,24
21,Felony,African-American,Male,0,-1.0,6,1,1,0
23,Felony,African-American,Male,0,-1.0,0,0,0,0
28,Misdemeanor,Caucasian,Female,1,-2.0,0,1,0,48
45,Felony,Other,Male,0,0.0,1,0,0,9
39,Felony,African-American,Male,1,-1.0,13,0,1,44
79,Misdemeanor,Caucasian,Male,1,-22.0,1,0,0,17
48,Felony,Caucasian,Male,1,-1.0,0,0,0,30
20,Felony,Hispanic,Male,2,-1.0,31,1,1,6
31,Misdemeanor,African-American,Male,5,-1.0,0,1,0,2
30,Misdemeanor,Caucasian,Male,4,-3.0,0,1,1,3
32,Felony,African-American,Male,5,-1.0,0,0,1,20
56,Misdemeanor,Caucasian,Male,1,-1.0,3,0,0,17
43,Misdemeanor,African-American,Male,2,-1.0,2,0,0,40
20,Felony,Hispanic,Male,0,-1.0,0,0,0,6
27,Felony,African-American,Male,21,0.0,35,1,1,13
41,Misdemeanor,African-American,Male,0,-4.0,3,1,0,40
24,Felony,Other,Male,1,-1.0,1,0,0,36
43,Misdemeanor,African-American,Male,3,-4.0,1,0,1,40
33,Felony,African-American,Female,1,-1.0,1,0,0,43
22,Felony,African-American,Male,0,-1.0,9,0,0,0
34,Felony,African-American,Male,3,-1.0,1,0,0,44
36,Misdemeanor,Caucasian,Male,0,0.0,0,0,0,31
69,Felony,Caucasian,Male,0,-1.0,0,1,0,30
32,Felony,Caucasian,Male,5,-1.0,0,1,1,49
22,Felony,African-American,Male,1,0.0,0,1,1,0
46,Felony,Caucasian,Male,0,-1.0,78,1,0,1
34,Misdemeanor,Caucasian,Male,1,-14.0,1,1,0,39
32,Misdemeanor,Hispanic,Female,0,0.0,10,0,0,15
39,Misdemeanor,African-American,Male,0,-1.0,0,0,0,22
25,Misdemeanor,African-American,Male,6,-1.0,1,1,1,2
21,Misdemeanor,Hispanic,Female,0,-1.0,1,0,1,15
63,Felony,African-American,Male,9,0.0,1,1,1,23
24,Felony,Caucasian,Male,8,-1.0,0,0,1,49
29,Misdemeanor,Caucasian,Male,2,-2.0,1,1,1,3
20,Felony,African-American,Male,3,0.0,-1,1,1,0
40,Misdemeanor,Caucasian,Female,0,-1.0,2,1,0,5
30,Felony,African-American,Male,7,0.0,0,1,1,20
50,Felony,Caucasian,Male,5,-8.0,5,1,1,30
37,Misdemeanor,African-American,Male,4,-1.0,75,1,1,2
34,Felony,African-American,Male,1,0.0,-1,1,0,44
35,Felony,Hispanic,Female,0,-1.0,1,0,0,14
31,Misdemeanor,African-American,Female,1,-1.0,1,0,1,7
23,Felony,Caucasian,Male,10,-1.0,70,1,1,29
22,Felony,Hispanic,Male,0,-1.0,32,0,1,6
37,Felony,Caucasian,Male,2,-1.0,4,0,1,1
20,Felony,Other,Male,0,-2.0,0,0,0,36
26,Felony,Caucasian,Male,2,-1.0,0,1,0,49
34,Felony,African-American,Male,12,-1.0,11,1,1,13
59,Misdemeanor,Caucasian,Male,2,-15.0,0,0,1,17
37,Misdemeanor,Caucasian,Male,2,-12.0,12,0,0,39
38,Felony,Other,Male,0,-1.0,0,0,1,36
45,Felony,Caucasian,Male,1,-1.0,5,0,1,1
22,Felony,African-American,Male,1,-1.0,36,1,0,0
24,Felony,African-American,Male,3,26.0,35,1,1,0
25,Felony,African-American,Male,5,-1.0,36,1,0,20
24,Felony,African-American,Male,6,-1.0,1,1,1,20
20,Misdemeanor,African-American,Male,1,-1.0,1,0,1,22
32,Felony,Caucasian,Female,2,-1.0,0,0,1,8
49,Felony,African-American,Male,3,-1.0,0,1,1,35
31,Felony,Caucasian,Male,11,-1.0,0,1,1,29
58,Felony,Caucasian,Male,7,-1.0,185,1,1,30
50,Misdemeanor,Hispanic,Male,2,0.0,0,0,0,25
26,Felony,African-American,Male,11,-1.0,1,1,1,13
20,Felony,African-American,Male,1,-20.0,2,1,0,42
51,Misdemeanor,Caucasian,Male,1,-1.0,1,0,1,31
30,Misdemeanor,African-American,Male,2,-1.0,18,0,0,22
39,Misdemeanor,Other,Male,0,-1.0,3,0,1,21
26,Felony,African-American,Male,2,-1.0,33,1,0,0
20,Misdemeanor,Other,Male,0,-1.0,0,1,0,21
26,Felony,Caucasian,Female,0,-4.0,0,1,0,8
26,Felony,African-American,Male,5,-1.0,2,0,0,20
20,Felony,Caucasian,Male,0,-1.0,1,0,0,49
28,Felony,African-American,Male,0,0.0,15,0,1,0
23,Misdemeanor,African-American,Male,1,-1.0,0,0,1,22
21,Misdemeanor,African-American,Female,0,-4.0,0,1,0,7
25,Felony,Other,Male,0,-1.0,1,1,1,36
30,Felony,Caucasian,Male,0,-1.0,1,0,0,49
21,Felony,Caucasian,Male,2,-3.0,0,1,1,49
20,Felony,Caucasian,Male,1,13.0,40,1,1,49
24,Felony,Caucasian,Male,5,16.0,18,1,1,49
35,Felony,African-American,Male,22,0.0,2,1,1,32
27,Felony,Other,Female,0,-1.0,2,0,1,12
50,Felony,Caucasian,Male,2,-1.0,9,0,1,30
25,Misdemeanor,African-American,Male,5,-1.0,1,1,0,2
31,Misdemeanor,African-American,Male,12,-1.0,40,1,1,2
26,Felony,African-American,Male,0,-1.0,1,1,0,0
22,Felony,African-American,Male,0,-1.0,1,0,0,0
29,Felony,African-American,Male,0,0.0,0,0,0,0
33,Felony,Other,Male,2,0.0,0,0,1,36
52,Felony,Caucasian,Male,1,-1.0,0,0,0,30
37,Misdemeanor,Hispanic,Male,0,-1.0,0,0,1,10
21,Felony,African-American,Male,0,-1.0,0,1,1,0
21,Felony,Caucasian,Male,1,0.0,-1,1,0,49
20,Felony,Caucasian,Female,0,0.0,2,1,1,8
43,Misdemeanor,Hispanic,Male,1,-1.0,0,0,1,25
30,Felony,Caucasian,Male,1,-1.0,1,0,1,49
33,Misdemeanor,African-American,Female,3,0.0,4,0,1,7
24,Felony,African-American,Male,3,0.0,93,1,0,0
52,Misdemeanor,Hispanic,Female,0,-1.0,0,0,1,15
30,Felony,African-American,Female,11,0.0,6,1,1,4
30,Misdemeanor,Caucasian,Female,0,-1.0,0,0,0,48
47,Felony,African-American,Male,13,0.0,0,0,1,23
41,Misdemeanor,African-American,Male,9,-1.0,2,1,0,2
21,Felony,Hispanic,Male,4,-1.0,0,1,1,6
48,Felony,Caucasian,Male,6,-26.0,5,0,0,33
52,Felony,African-American,Male,2,-1.0,33,1,1,35
34,Misdemeanor,African-American,Female,1,-1.0,1,0,0,7
35,Felony,Caucasian,Male,0,-1.0,1,0,1,1
25,Felony,Other,Male,1,-1.0,1,0,1,36
24,Felony,African-American,Male,1,-1.0,0,0,1,0
25,Misdemeanor,African-American,Male,1,0.0,0,0,0,22
34,Felony,African-American,Male,20,-1.0,26,1,1,13
25,Felony,African-American,Male,2,-1.0,0,0,1,0
24,Felony,Hispanic,Male,4,-1.0,0,1,1,6
56,Felony,Caucasian,Male,6,-1.0,0,0,0,30
23,Felony,African-American,Male,0,0.0,0,0,0,0
21,Misdemeanor,Caucasian,Male,0,-1.0,1,0,0,3
66,Misdemeanor,Caucasian,Male,0,-1.0,1,0,0,17
28,Misdemeanor,African-American,Male,7,-1.0,0,1,0,2
29,Misdemeanor,Caucasian,Male,0,0.0,-1,0,0,3
22,Felony,Caucasian,Male,3,0.0,2,1,1,49
39,Felony,Caucasian,Male,0,-1.0,1,0,0,1
33,Misdemeanor,African-American,Male,9,-1.0,1,1,1,2
29,Felony,Caucasian,Male,2,-1.0,0,0,1,49
31,Felony,Caucasian,Male,1,-1.0,1,0,0,49
22,Misdemeanor,African-American,Male,0,-1.0,53,1,0,22
22,Misdemeanor,Caucasian,Female,0,-1.0,0,1,0,48
35,Felony,Caucasian,Male,3,0.0,1,0,0,1
29,Felony,Caucasian,Male,3,-1.0,1,0,1,49
56,Felony,Caucasian,Male,1,-1.0,0,0,1,30
34,Felony,African-American,Female,0,-1.0,0,0,0,43
23,Felony,African-American,Male,1,-1.0,3,0,1,0
27,Felony,African-American,Male,1,0.0,0,1,1,0
43,Felony,Caucasian,Male,2,-1.0,0,0,0,1
38,Felony,Caucasian,Male,0,-1.0,0,0,0,1
39,Felony,Caucasian,Male,3,-1.0,0,0,0,1
24,Felony,African-American,Male,1,-1.0,0,0,1,0
26,Misdemeanor,African-American,Male,2,0.0,-1,0,0,22
55,Misdemeanor,Caucasian,Female,0,-1.0,1,0,0,5
35,Felony,African-American,Male,1,-1.0,0,1,1,44
61,Felony,African-American,Male,25,-1.0,1,1,0,32
33,Misdemeanor,Other,Male,0,-1.0,10,0,0,21
40,Felony,Caucasian,Male,4,0.0,1,1,0,1
33,Felony,African-American,Male,3,0.0,0,0,0,44
26,Felony,Caucasian,Male,0,-1.0,1,1,1,49
32,Felony,Caucasian,Male,15,0.0,90,1,1,29
28,Felony,African-American,Male,0,-1.0,0,0,0,0
45,Misdemeanor,Caucasian,Male,0,-1.0,1,0,0,31
30,Felony,Caucasian,Male,0,-1.0,37,1,1,49
57,Felony,Caucasian,Female,4,-1.0,257,0,0,24
26,Felony,African-American,Male,3,-1.0,47,1,1,0
35,Felony,African-American,Male,1,-1.0,0,1,0,44
54,Felony,Hispanic,Male,0,0.0,2,0,0,26
29,Felony,African-American,Female,0,-1.0,2,1,0,43
40,Misdemeanor,Caucasian,Female,0,-1.0,1,0,0,5
28,Felony,Caucasian,Male,1,-1.0,1,0,1,49
25,Misdemeanor,African-American,Female,0,-1.0,0,0,0,7
44,Misdemeanor,African-American,Male,3,-1.0,2,1,0,40
23,Felony,Caucasian,Male,4,-1.0,0,0,1,49
29,Felony,African-American,Male,0,-1.0,72,0,0,0
56,Misdemeanor,Caucasian,Male,0,-4.0,0,0,0,17
27,Misdemeanor,African-American,Female,0,-1.0,1,0,0,7
29,Misdemeanor,Caucasian,Female,0,-1.0,0,1,0,48
34,Misdemeanor,Caucasian,Female,4,-1.0,0,0,0,48
22,Felony,African-American,Female,0,0.0,-1,1,0,43
40,Felony,Caucasian,Male,5,7.0,0,0,1,1
31,Felony,Caucasian,Male,0,-1.0,2,0,0,49
47,Felony,African-American,Male,3,-1.0,1,0,0,35
24,Felony,African-American,Male,8,-1.0,49,1,1,20
39,Felony,African-American,Male,4,-1.0,118,1,0,44
29,Felony,African-American,Male,10,0.0,0,1,1,20
30,Felony,Hispanic,Male,2,-1.0,6,0,0,6
26,Felony,African-American,Female,4,-1.0,0,1,1,43
61,Misdemeanor,African-American,Male,2,0.0,0,1,0,40
37,Misdemeanor,Hispanic,Male,3,0.0,0,0,0,10
38,Felony,Other,Male,1,-1.0,1,0,1,36
30,Misdemeanor,African-American,Male,0,-1.0,1,1,0,22
20,Misdemeanor,African-American,Male,0,-1.0,0,1,1,22
56,Felony,African-American,Male,22,-1.0,71,1,1,32
50,Felony,Caucasian,Female,3,0.0,0,0,1,24
47,Felony,Other,Male,0,-1.0,2,0,0,9
30,Felony,African-American,Male,10,18.0,0,1,1,20
59,Misdemeanor,African-American,Male,1,-1.0,62,0,0,40
20,Felony,African-American,Male,1,-1.0,187,1,1,37
23,Misdemeanor,Caucasian,Male,4,-1.0,2,1,1,3
28,Felony,Caucasian,Female,2,-3.0,0,1,1,8
50,Felony,Hispanic,Male,3,-1.0,33,1,1,26
35,Misdemeanor,Caucasian,Male,3,0.0,0,1,1,3
22,Felony,African-American,Male,1,0.0,5,1,1,0
41,Felony,Hispanic,Female,0,-1.0,1,0,0,14
22,Felony,African-American,Male,0,-1.0,2,1,0,0
61,Felony,African-American,Male,8,-22.0,0,0,1,23
26,Felony,African-American,Male,5,-1.0,0,0,0,20
44,Felony,Caucasian,Male,1,0.0,1,1,0,1
34,Misdemeanor,African-American,Female,0,-1.0,1,0,1,7
29,Felony,Caucasian,Male,1,3.0,0,0,1,49
29,Misdemeanor,African-American,Male,8,-1.0,5,1,0,2
48,Felony,African-American,Male,5,-1.0,0,0,1,35
31,Misdemeanor,African-American,Female,0,-5.0,4,1,0,7
21,Felony,Caucasian,Male,2,-10.0,0,1,0,49
34,Felony,Caucasian,Male,4,-1.0,0,1,0,1
54,Felony,African-American,Male,21,-1.0,0,1,0,32
20,Felony,Caucasian,Male,4,-1.0,0,1,0,49
31,Felony,Caucasian,Male,1,-1.0,36,0,1,49
22,Misdemeanor,Caucasian,Male,0,0.0,0,0,0,3
36,Misdemeanor,African-American,Male,6,-1.0,0,0,0,2
34,Felony,African-American,Male,9,-1.0,0,1,1,20
50,Misdemeanor,African-American,Male,15,-1.0,1,1,0,46
47,Felony,Native American,Male,22,0.0,3,1,1,27
49,Misdemeanor,Other,Female,0,-1.0,1,0,0,16
31,Misdemeanor,African-American,Male,1,-1.0,1,0,0,22
49,Felony,African-American,Male,10,-1.0,9,0,1,23
21,Felony,African-American,Male,2,-1.0,36,1,0,0
26,Felony,African-American,Female,5,-1.0,1,1,1,43
29,Felony,Other,Male,0,-1.0,1,0,0,36
61,Felony,Hispanic,Male,0,-1.0,0,0,0,26
25,Felony,Caucasian,Female,2,16.0,0,1,1,8
38,Felony,Caucasian,Male,5,-1.0,1,0,0,1
35,Misdemeanor,Caucasian,Male,2,-1.0,0,0,0,3
55,Felony,Other,Male,8,-1.0,6,0,1,9
32,Felony,African-American,Male,4,0.0,44,0,1,20
29,Felony,Caucasian,Male,1,-18.0,2,0,0,45
46,Felony,Caucasian,Male,0,0.0,0,0,0,1
53,Misdemeanor,Caucasian,Male,1,-1.0,0,1,1,17
27,Felony,Caucasian,Female,1,-1.0,25,1,1,8
29,Felony,Caucasian,Male,4,-2.0,0,1,0,49
26,Felony,Other,Male,0,-1.0,2,0,1,36
23,Misdemeanor,African-American,Male,3,-1.0,0,0,1,22
43,Misdemeanor,Hispanic,Male,3,21.0,2,0,1,25
24,Misdemeanor,Caucasian,Male,1,-1.0,1,0,1,3
33,Felony,African-American,Male,18,0.0,1,1,1,13
32,Misdemeanor,African-American,Male,1,-1.0,21,1,1,22
38,Felony,African-American,Female,7,0.0,39,1,1,4
40,Felony,African-American,Male,20,-1.0,1,1,0,32
36,Misdemeanor,African-American,Female,1,-1.0,0,0,0,7
34,Felony,African-American,Male,16,-1.0,1,1,1,13
41,Misdemeanor,Caucasian,Male,1,-1.0,2,0,1,31
57,Felony,Caucasian,Male,7,-1.0,151,0,1,30
26,Felony,African-American,Male,1,-1.0,1,1,1,0
45,Felony,African-American,Male,0,0.0,0,0,1,44
26,Felony,African-American,Male,2,-7.0,7,0,0,0
48,Felony,Caucasian,Female,0,-1.0,1,0,0,24
52,Misdemeanor,Caucasian,Male,7,-1.0,0,0,0,17
22,Felony,Hispanic,Male,2,-1.0,31,0,1,6
43,Misdemeanor,African-American,Female,0,-1.0,1,0,0,7
24,Felony,Caucasian,Male,3,0.0,35,1,0,49
27,Felony,African-American,Male,11,-1.0,5,1,1,13
23,Felony,Hispanic,Male,2,-1.0,22,1,0,6
28,Felony,African-American,Male,2,-1.0,0,1,1,0
21,Felony,African-American,Male,0,0.0,0,1,0,0
33,Misdemeanor,African-American,Male,5,-1.0,1,1,1,2
25,Felony,African-American,Male,1,-1.0,1,1,1,0
36,Felony,African-American,Male,17,-1.0,15,1,1,13
25,Felony,Caucasian,Female,0,0.0,0,1,0,8
46,Misdemeanor,Caucasian,Male,0,-1.0,0,1,0,31
24,Felony,African-American,Female,0,0.0,2,1,0,43
28,Felony,African-American,Male,4,0.0,5,1,1,20
28,Misdemeanor,African-American,Male,12,-2.0,1,1,1,2
23,Misdemeanor,African-American,Male,0,0.0,1,0,1,22
24,Misdemeanor,Other,Male,0,0.0,0,0,0,21
40,Misdemeanor,Hispanic,Male,0,0.0,-1,0,0,10
36,Misdemeanor,Hispanic,Male,1,0.0,0,0,0,10
50,Misdemeanor,Caucasian,Male,1,-1.0,40,1,1,31
24,Misdemeanor,Caucasian,Male,0,0.0,0,0,0,3
55,Felony,African-American,Female,2,-1.0,1,0,0,47
22,Felony,African-American,Male,0,-1.0,2,1,1,0
38,Felony,African-American,Male,14,-1.0,56,1,0,13
31,Felony,African-American,Male,1,-1.0,1,0,0,44
30,Felony,African-American,Female,3,-1.0,0,0,0,43
37,Felony,African-American,Male,16,-1.0,2,1,1,13
41,Misdemeanor,Caucasian,Female,1,0.0,29,0,0,5
20,Felony,African-American,Male,0,-1.0,0,1,1,0
21,Misdemeanor,Caucasian,Male,0,0.0,0,0,1,3
22,Misdemeanor,Caucasian,Male,1,0.0,8,1,0,3
38,Misdemeanor,African-American,Male,7,-1.0,197,1,0,2
31,Felony,African-American,Male,0,-1.0,8,1,0,44
28,Felony,Caucasian,Male,0,0.0,53,1,0,49
21,Felony,Hispanic,Male,2,-1.0,2,1,1,6
39,Felony,African-American,Male,1,-1.0,0,1,0,44
34,Felony,African-American,Male,22,-1.0,1,1,1,32
45,Misdemeanor,Hispanic,Male,0,0.0,1,0,0,25
24,Misdemeanor,African-American,Male,0,-1.0,15,1,1,22
27,Felony,African-American,Male,9,-1.0,0,1,1,20
30,Felony,Hispanic,Male,0,0.0,0,0,0,6
43,Felony,African-American,Male,2,0.0,0,0,0,44
26,Felony,African-American,Male,1,-1.0,0,0,0,0
