age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,country,salary,out,class
44,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,0.86971897,1.0
24,Private,HS-grad,Never-married,Transport-moving,Unmarried,Black,Male,40,United-States,<=50K,0.9988944,1.0
39,Private,Some-college,Divorced,Sales,Own-child,White,Male,70,United-States,<=50K,0.88583964,1.0
50,Private,HS-grad,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Female,40,United-States,<=50K,0.99577135,1.0
38,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,>50K,0.44994363,0.0
58,Private,Bachelors,Widowed,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K,0.6595929,1.0
44,Self-emp-inc,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,48,United-States,<=50K,0.7784178,1.0
24,Private,Bachelors,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,55,United-States,<=50K,0.95272744,1.0
52,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.41673383,0.0
46,Private,Bachelors,Divorced,Sales,Not-in-family,White,Male,40,United-States,>50K,0.65290564,0.0
50,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,>50K,0.12272516,0.0
34,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,44,United-States,<=50K,0.68159646,1.0
40,Private,Assoc-acdm,Never-married,Tech-support,Not-in-family,Black,Male,40,United-States,<=50K,0.87602353,1.0
53,Private,Bachelors,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,0.9554071,1.0
24,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,0.9981059,1.0
58,?,Bachelors,Married-civ-spouse,?,Husband,White,Male,70,United-States,<=50K,0.3032534,1.0
26,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,<=50K,0.8136264,1.0
22,Private,Assoc-acdm,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K,0.9989165,1.0
36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.76973283,1.0
78,?,Assoc-acdm,Widowed,?,Not-in-family,White,Female,4,United-States,<=50K,0.9919916,1.0
36,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,Germany,>50K,0.2740661,0.0
43,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,28,United-States,<=50K,0.31409496,1.0
60,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,0.97046196,1.0
49,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0.26713288,0.0
50,Self-emp-inc,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,63,?,>50K,0.66387767,0.0
34,Self-emp-not-inc,7th-8th,Never-married,Handlers-cleaners,Unmarried,Black,Male,10,United-States,<=50K,0.99785775,1.0
46,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,0.63826233,1.0
46,Local-gov,Bachelors,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,United-States,<=50K,0.74478006,1.0
69,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,20,United-States,<=50K,0.9612259,1.0
32,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.9192323,0.0
40,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States,>50K,0.88620263,0.0
61,Private,5th-6th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,45,United-States,<=50K,0.9404495,1.0
56,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.41292647,0.0
47,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,<=50K,0.37356105,1.0
29,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,<=50K,0.9168264,1.0
37,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,46,United-States,<=50K,0.69304544,1.0
51,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Female,50,United-States,>50K,0.42904565,0.0
44,State-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.33460236,0.0
33,Private,HS-grad,Separated,Other-service,Unmarried,White,Female,40,United-States,<=50K,0.9982565,1.0
51,Self-emp-not-inc,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Male,80,United-States,>50K,0.16505672,0.0
24,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0.8123737,1.0
37,Self-emp-not-inc,Assoc-voc,Never-married,Other-service,Own-child,White,Female,40,United-States,<=50K,0.9851129,1.0
40,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K,0.8505847,1.0
34,Private,Masters,Never-married,Exec-managerial,Own-child,White,Male,40,United-States,<=50K,0.9576617,1.0
61,?,Bachelors,Divorced,?,Unmarried,White,Female,40,United-States,<=50K,0.9422658,1.0
56,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,?,<=50K,0.47833136,1.0
69,Federal-gov,11th,Widowed,Adm-clerical,Not-in-family,White,Female,20,United-States,<=50K,0.97857934,1.0
41,Self-emp-not-inc,Assoc-voc,Divorced,Other-service,Unmarried,White,Female,10,United-States,<=50K,0.9923248,1.0
40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.7154013,1.0
57,Private,Some-college,Never-married,Handlers-cleaners,Own-child,Black,Male,40,United-States,<=50K,0.99574065,1.0
26,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,<=50K,0.27246034,1.0
53,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,46,United-States,>50K,0.5494783,0.0
90,?,7th-8th,Separated,?,Not-in-family,White,Female,15,United-States,<=50K,0.9991788,1.0
39,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,55,United-States,<=50K,0.49657944,1.0
51,Federal-gov,Bachelors,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.8961758,1.0
56,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,Puerto-Rico,>50K,0.0958184,0.0
51,Private,10th,Separated,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K,0.9997727,1.0
17,Private,12th,Never-married,Prof-specialty,Own-child,White,Male,20,United-States,<=50K,0.9991097,1.0
42,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,50,United-States,<=50K,0.8750572,1.0
42,Private,Some-college,Divorced,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,0.96862495,1.0
29,Private,Prof-school,Never-married,Prof-specialty,Unmarried,White,Male,45,Germany,>50K,0.71250546,0.0
33,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0.38772938,0.0
47,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,?,>50K,0.18904436,0.0
43,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,0.9731476,1.0
64,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,9,United-States,>50K,0.34897166,0.0
40,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,60,United-States,>50K,0.9191364,0.0
21,Private,5th-6th,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,Mexico,<=50K,0.99957615,1.0
31,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,0.68228555,1.0
60,Private,Assoc-voc,Widowed,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,40,United-States,>50K,0.9510848,0.0
32,Private,12th,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,0.7151091,0.0
66,?,Bachelors,Married-civ-spouse,?,Husband,White,Male,20,United-States,<=50K,0.76525,1.0
27,Private,HS-grad,Never-married,Craft-repair,Own-child,Black,Male,20,United-States,<=50K,0.99968934,1.0
40,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,<=50K,0.4271964,1.0
27,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,40,United-States,>50K,0.839828,0.0
18,Private,Some-college,Never-married,Other-service,Own-child,White,Male,30,United-States,<=50K,0.99958724,1.0
43,Private,HS-grad,Separated,Other-service,Not-in-family,Black,Female,40,United-States,<=50K,0.99746835,1.0
52,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,48,United-States,>50K,0.6028552,0.0
31,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,85,United-States,<=50K,0.9519801,1.0
28,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,<=50K,0.72875476,1.0
44,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,35,United-States,<=50K,0.82801384,1.0
37,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,84,United-States,<=50K,0.8524969,1.0
35,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0.1912244,0.0
42,Private,9th,Separated,Craft-repair,Unmarried,Black,Male,40,United-States,<=50K,0.98455125,1.0
18,Private,10th,Never-married,Other-service,Own-child,Black,Male,10,United-States,<=50K,0.9999795,1.0
46,Self-emp-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,>50K,0.1252824,0.0
54,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,0.46771652,0.0
54,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K,0.49657983,1.0
56,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,45,Germany,<=50K,0.9456301,1.0
27,Private,Some-college,Never-married,Sales,Unmarried,White,Male,50,United-States,<=50K,0.97998774,1.0
26,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,40,Mexico,<=50K,0.9978459,1.0
41,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.6950883,1.0
41,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,?,<=50K,0.8837398,1.0
32,Private,Some-college,Divorced,Machine-op-inspct,Unmarried,White,Female,40,United-States,<=50K,0.99752945,1.0
18,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,30,United-States,<=50K,0.99947757,1.0
36,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,65,United-States,<=50K,0.7332029,1.0
37,Private,10th,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,<=50K,0.9972275,1.0
31,Private,5th-6th,Never-married,Farming-fishing,Own-child,White,Male,25,Mexico,<=50K,0.9999546,1.0
46,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,51,United-States,<=50K,0.12767667,1.0
24,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,0.99449414,1.0
25,Self-emp-inc,Bachelors,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,35,Taiwan,<=50K,0.9967704,1.0
55,Private,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,<=50K,0.8794333,1.0
64,Local-gov,HS-grad,Widowed,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K,0.82501006,1.0
30,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,0.95205724,1.0
65,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,99,United-States,<=50K,0.29487294,1.0
46,Federal-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K,0.85350895,1.0
45,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K,0.05986674,0.0
18,Private,Some-college,Never-married,Sales,Own-child,White,Female,25,United-States,<=50K,0.99958354,1.0
32,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,0.3017522,1.0
38,?,Bachelors,Married-civ-spouse,?,Wife,Other,Female,50,?,>50K,0.3438233,0.0
34,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,Germany,>50K,0.18128036,0.0
35,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.78331596,1.0
26,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K,0.99602914,1.0
24,Private,Some-college,Never-married,Sales,Other-relative,White,Male,35,United-States,<=50K,0.9981036,1.0
45,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,80,United-States,>50K,0.49441275,0.0
36,Private,10th,Never-married,Handlers-cleaners,Not-in-family,White,Female,34,United-States,<=50K,0.9995521,1.0
44,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,40,Nicaragua,<=50K,0.998811,1.0
23,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,60,United-States,<=50K,0.97695744,1.0
57,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States,<=50K,0.43780655,1.0
41,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,60,Mexico,>50K,0.5340515,0.0
20,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,Black,Male,30,Puerto-Rico,<=50K,0.961407,1.0
32,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,36,United-States,<=50K,0.78400314,1.0
60,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,40,United-States,>50K,0.80042136,0.0
38,Self-emp-inc,Bachelors,Never-married,Craft-repair,Not-in-family,White,Female,20,United-States,<=50K,0.9757361,1.0
29,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Female,45,United-States,<=50K,0.9888415,1.0
22,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K,0.9975204,1.0
21,Private,Some-college,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,30,India,<=50K,0.99791104,1.0
40,Local-gov,HS-grad,Married-civ-spouse,Other-service,Other-relative,White,Male,40,United-States,<=50K,0.92250335,1.0
59,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K,0.35886112,0.0
45,State-gov,Masters,Divorced,Exec-managerial,Not-in-family,White,Male,45,United-States,<=50K,0.81475085,1.0
76,Local-gov,HS-grad,Widowed,Other-service,Not-in-family,White,Female,13,United-States,<=50K,0.9968444,1.0
45,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K,0.5811182,0.0
49,Local-gov,Masters,Separated,Prof-specialty,Unmarried,White,Female,70,United-States,<=50K,0.8284541,1.0
36,Local-gov,Assoc-voc,Never-married,Protective-serv,Not-in-family,Black,Female,60,United-States,>50K,0.46092764,0.0
22,Private,11th,Never-married,Craft-repair,Own-child,White,Male,35,United-States,<=50K,0.99631053,1.0
47,Private,Assoc-voc,Divorced,Prof-specialty,Unmarried,White,Female,44,United-States,<=50K,0.89167535,1.0
26,Private,HS-grad,Married-AF-spouse,Sales,Husband,White,Male,55,United-States,<=50K,0.7574941,1.0
21,Private,Some-college,Divorced,Craft-repair,Own-child,White,Male,40,United-States,<=50K,0.9868476,1.0
27,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Female,15,United-States,<=50K,0.9995555,1.0
26,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Male,40,United-States,<=50K,0.98105985,1.0
20,Private,Assoc-voc,Never-married,Tech-support,Own-child,White,Female,25,United-States,<=50K,0.9991855,1.0
31,Self-emp-not-inc,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,45,England,<=50K,0.87409216,1.0
57,Local-gov,Masters,Divorced,Other-service,Unmarried,Black,Female,40,United-States,<=50K,0.8415048,1.0
39,Private,11th,Divorced,Sales,Other-relative,White,Female,40,United-States,<=50K,0.98439145,1.0
36,Private,Assoc-acdm,Never-married,Tech-support,Not-in-family,Black,Male,40,England,>50K,0.7622047,0.0
66,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,<=50K,0.33957988,1.0
34,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.7570876,1.0
80,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,25,United-States,<=50K,0.8830214,1.0
21,Private,HS-grad,Never-married,Other-service,Other-relative,White,Female,40,United-States,<=50K,0.99959797,1.0
40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,32,United-States,>50K,0.28415787,0.0
49,Local-gov,Assoc-acdm,Divorced,Adm-clerical,Not-in-family,White,Female,30,United-States,<=50K,0.99130815,1.0
48,Self-emp-not-inc,Some-college,Divorced,Sales,Not-in-family,White,Female,60,United-States,<=50K,0.9553748,1.0
19,State-gov,Some-college,Never-married,Other-service,Not-in-family,White,Male,24,United-States,<=50K,0.9990995,1.0
42,Private,11th,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,United-States,<=50K,0.9054999,1.0
59,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,<=50K,0.59233713,1.0
63,Private,Some-college,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K,0.9763055,1.0
26,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,40,United-States,<=50K,0.9969438,1.0
41,Private,9th,Divorced,Other-service,Other-relative,White,Female,35,United-States,<=50K,0.9966061,1.0
42,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,0.6740846,1.0
19,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,20,United-States,<=50K,0.9998217,1.0
45,Local-gov,11th,Married-civ-spouse,Other-service,Wife,White,Female,25,United-States,<=50K,0.9103278,1.0
47,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,30,United-States,>50K,0.8450198,0.0
47,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.9880854,1.0
34,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40,England,<=50K,0.67791426,1.0
49,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,0.48293588,0.0
36,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,40,United-States,<=50K,0.97285074,1.0
53,Private,HS-grad,Widowed,Craft-repair,Unmarried,White,Male,40,United-States,>50K,0.82088274,0.0
21,?,Some-college,Never-married,?,Not-in-family,White,Male,45,United-States,<=50K,0.9934691,1.0
39,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,Male,40,United-States,<=50K,0.987538,1.0
52,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.74452853,1.0
18,Private,Some-college,Never-married,Sales,Own-child,White,Female,35,United-States,<=50K,0.999387,1.0
59,Private,Assoc-voc,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,40,United-States,<=50K,0.7447586,1.0
50,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K,0.51414317,0.0
31,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,40,United-States,>50K,0.28622174,0.0
52,?,Some-college,Married-civ-spouse,?,Wife,White,Female,40,United-States,>50K,0.47701898,0.0
41,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.752779,0.0
45,Private,Assoc-acdm,Widowed,Tech-support,Unmarried,White,Male,40,United-States,>50K,0.5667626,0.0
54,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,0.8526942,1.0
22,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,25,United-States,<=50K,0.9986517,1.0
50,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,>50K,0.668369,0.0
20,?,Assoc-acdm,Never-married,?,Not-in-family,White,Female,32,United-States,<=50K,0.99510574,1.0
43,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.9898375,1.0
48,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K,0.48884183,1.0
24,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,45,United-States,<=50K,0.89769816,1.0
54,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,0.47744927,0.0
26,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,0.87809074,1.0
53,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.43027994,0.0
51,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0.14674032,0.0
54,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,44,United-States,>50K,0.09686573,0.0
32,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,49,United-States,>50K,0.74833196,0.0
46,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,<=50K,0.6904749,1.0
60,?,Bachelors,Married-civ-spouse,?,Husband,White,Male,12,United-States,<=50K,0.838647,1.0
52,Local-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,45,United-States,<=50K,0.98057,1.0
44,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.9892882,1.0
56,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,0.2934979,1.0
57,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,0.41008773,1.0
35,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Female,40,United-States,<=50K,0.9988914,1.0
30,Private,Assoc-acdm,Never-married,Tech-support,Not-in-family,White,Female,40,United-States,<=50K,0.97354436,1.0
29,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Male,35,United-States,<=50K,0.99669456,1.0
49,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,66,United-States,>50K,0.09673454,0.0
28,Private,10th,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,<=50K,0.9988171,1.0
30,Private,Some-college,Separated,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K,0.9994585,1.0
45,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Male,40,United-States,<=50K,0.98448735,1.0
17,Private,10th,Never-married,Other-service,Own-child,White,Male,12,United-States,<=50K,0.999941,1.0
54,Local-gov,10th,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,0.9471783,1.0
31,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,0.7799374,1.0
54,Private,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0.071373425,0.0
55,?,Bachelors,Married-civ-spouse,?,Husband,White,Male,40,United-States,<=50K,0.59836465,1.0
26,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Own-child,White,Female,40,?,<=50K,0.8586308,1.0
37,Private,9th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,50,United-States,<=50K,0.93011904,1.0
34,Private,HS-grad,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,48,United-States,>50K,0.85884595,0.0
38,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,Canada,<=50K,0.39555606,1.0
51,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,<=50K,0.39068627,1.0
41,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,60,United-States,<=50K,0.8446102,1.0
24,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,<=50K,0.99750644,1.0
56,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0.1582467,0.0
33,Private,HS-grad,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,40,United-States,<=50K,0.9862235,1.0
31,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0.94912136,1.0
27,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,Black,Male,50,United-States,<=50K,0.9975157,1.0
32,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Other-relative,White,Male,45,United-States,<=50K,0.6531532,1.0
35,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,Puerto-Rico,<=50K,0.86666936,1.0
43,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,>50K,0.51722366,0.0
40,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,36,United-States,<=50K,0.9952761,1.0
19,Self-emp-not-inc,HS-grad,Never-married,Other-service,Own-child,White,Male,53,United-States,<=50K,0.99435484,1.0
23,Private,Assoc-acdm,Never-married,Handlers-cleaners,Own-child,White,Male,32,United-States,<=50K,0.99917954,1.0
40,Private,HS-grad,Separated,Machine-op-inspct,Unmarried,White,Male,40,United-States,<=50K,0.9939459,1.0
59,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,38,United-States,>50K,0.913009,0.0
43,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.6762225,1.0
43,Self-emp-not-inc,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,60,?,<=50K,0.8208421,1.0
53,Private,HS-grad,Widowed,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K,0.9864651,1.0
26,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,0.85801864,1.0
68,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,20,United-States,>50K,0.41783085,0.0
41,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,48,United-States,>50K,0.2457081,0.0
32,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,40,United-States,<=50K,0.8955716,1.0
25,State-gov,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K,0.98247635,1.0
20,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K,0.99951565,1.0
22,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,15,United-States,<=50K,0.9985587,1.0
33,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.9138863,1.0
26,Local-gov,Some-college,Married-civ-spouse,Other-service,Other-relative,White,Male,40,United-States,<=50K,0.9535657,1.0
29,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Female,25,United-States,<=50K,0.99978,1.0
20,Private,HS-grad,Never-married,Sales,Own-child,White,Female,23,United-States,<=50K,0.99967575,1.0
68,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,42,?,>50K,0.26342994,0.0
58,Private,Some-college,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K,0.9343198,1.0
