age,c_charge_degree,race,sex,priors_count,days_b_screening_arrest,jail_length_days,out,class,cluster
28,Felony,African-American,Male,0,-1.0,0,0,0,13
45,Misdemeanor,Caucasian,Male,0,-1.0,1,0,0,4
30,Felony,Caucasian,Male,0,-1.0,37,1,1,15
57,Felony,Caucasian,Female,4,-1.0,257,0,0,0
26,Felony,African-American,Male,3,-1.0,47,0,1,13
35,Felony,African-American,Male,1,-1.0,0,1,0,13
54,Felony,Hispanic,Male,0,0.0,2,0,0,5
29,Felony,African-American,Female,0,-1.0,2,0,0,7
40,Misdemeanor,Caucasian,Female,0,-1.0,1,0,0,6
28,Felony,Caucasian,Male,1,-1.0,1,0,1,15
25,Misdemeanor,African-American,Female,0,-1.0,0,0,0,8
44,Misdemeanor,African-American,Male,3,-1.0,2,0,0,3
23,Felony,Caucasian,Male,4,-1.0,0,0,1,15
29,Felony,African-American,Male,0,-1.0,72,0,0,13
56,Misdemeanor,Caucasian,Male,0,-4.0,0,0,0,4
27,Misdemeanor,African-American,Female,0,-1.0,1,0,0,8
29,Misdemeanor,Caucasian,Female,0,-1.0,0,0,0,6
34,Misdemeanor,Caucasian,Female,4,-1.0,0,0,0,6
22,Felony,African-American,Female,0,0.0,-1,0,0,7
40,Felony,Caucasian,Male,5,7.0,0,0,1,2
31,Felony,Caucasian,Male,0,-1.0,2,0,0,15
47,Felony,African-American,Male,3,-1.0,1,0,0,19
24,Felony,African-American,Male,8,-1.0,49,0,1,13
39,Felony,African-American,Male,4,-1.0,118,1,0,19
29,Felony,African-American,Male,10,0.0,0,0,1,1
30,Felony,Hispanic,Male,2,-1.0,6,0,0,5
26,Felony,African-American,Female,4,-1.0,0,1,1,7
61,Misdemeanor,African-American,Male,2,0.0,0,1,0,3
37,Misdemeanor,Hispanic,Male,3,0.0,0,0,0,9
38,Felony,Other,Male,1,-1.0,1,0,1,10
30,Misdemeanor,African-American,Male,0,-1.0,1,1,0,3
20,Misdemeanor,African-American,Male,0,-1.0,0,0,1,3
56,Felony,African-American,Male,22,-1.0,71,1,1,1
50,Felony,Caucasian,Female,3,0.0,0,0,1,0
47,Felony,Other,Male,0,-1.0,2,0,0,10
30,Felony,African-American,Male,10,18.0,0,0,1,1
59,Misdemeanor,African-American,Male,1,-1.0,62,0,0,3
20,Felony,African-American,Male,1,-1.0,187,1,1,13
23,Misdemeanor,Caucasian,Male,4,-1.0,2,1,1,4
28,Felony,Caucasian,Female,2,-3.0,0,0,1,0
50,Felony,Hispanic,Male,3,-1.0,33,1,1,5
35,Misdemeanor,Caucasian,Male,3,0.0,0,0,1,4
22,Felony,African-American,Male,1,0.0,5,1,1,13
41,Felony,Hispanic,Female,0,-1.0,1,0,0,14
22,Felony,African-American,Male,0,-1.0,2,0,0,13
61,Felony,African-American,Male,8,-22.0,0,0,1,19
26,Felony,African-American,Male,5,-1.0,0,0,0,13
44,Felony,Caucasian,Male,1,0.0,1,0,0,2
34,Misdemeanor,African-American,Female,0,-1.0,1,0,1,8
29,Felony,Caucasian,Male,1,3.0,0,0,1,15
29,Misdemeanor,African-American,Male,8,-1.0,5,1,0,3
48,Felony,African-American,Male,5,-1.0,0,0,1,19
31,Misdemeanor,African-American,Female,0,-5.0,4,0,0,8
21,Felony,Caucasian,Male,2,-10.0,0,0,0,15
34,Felony,Caucasian,Male,4,-1.0,0,0,0,15
54,Felony,African-American,Male,21,-1.0,0,0,0,1
20,Felony,Caucasian,Male,4,-1.0,0,1,0,15
31,Felony,Caucasian,Male,1,-1.0,36,0,1,15
22,Misdemeanor,Caucasian,Male,0,0.0,0,0,0,4
36,Misdemeanor,African-American,Male,6,-1.0,0,0,0,3
34,Felony,African-American,Male,9,-1.0,0,0,1,1
50,Misdemeanor,African-American,Male,15,-1.0,1,1,0,3
47,Felony,Native American,Male,22,0.0,3,1,1,11
49,Misdemeanor,Other,Female,0,-1.0,1,0,0,17
31,Misdemeanor,African-American,Male,1,-1.0,1,0,0,3
49,Felony,African-American,Male,10,-1.0,9,0,1,19
21,Felony,African-American,Male,2,-1.0,36,1,0,13
26,Felony,African-American,Female,5,-1.0,1,0,1,7
29,Felony,Other,Male,0,-1.0,1,0,0,10
61,Felony,Hispanic,Male,0,-1.0,0,0,0,5
25,Felony,Caucasian,Female,2,16.0,0,1,1,0
38,Felony,Caucasian,Male,5,-1.0,1,0,0,15
35,Misdemeanor,Caucasian,Male,2,-1.0,0,0,0,4
55,Felony,Other,Male,8,-1.0,6,0,1,10
32,Felony,African-American,Male,4,0.0,44,0,1,13
29,Felony,Caucasian,Male,1,-18.0,2,0,0,15
46,Felony,Caucasian,Male,0,0.0,0,0,0,2
53,Misdemeanor,Caucasian,Male,1,-1.0,0,0,1,4
27,Felony,Caucasian,Female,1,-1.0,25,0,1,0
29,Felony,Caucasian,Male,4,-2.0,0,1,0,15
26,Felony,Other,Male,0,-1.0,2,0,1,10
23,Misdemeanor,African-American,Male,3,-1.0,0,0,1,3
43,Misdemeanor,Hispanic,Male,3,21.0,2,0,1,9
24,Misdemeanor,Caucasian,Male,1,-1.0,1,0,1,4
33,Felony,African-American,Male,18,0.0,1,1,1,1
32,Misdemeanor,African-American,Male,1,-1.0,21,0,1,3
38,Felony,African-American,Female,7,0.0,39,1,1,7
40,Felony,African-American,Male,20,-1.0,1,0,0,1
36,Misdemeanor,African-American,Female,1,-1.0,0,0,0,8
34,Felony,African-American,Male,16,-1.0,1,1,1,1
41,Misdemeanor,Caucasian,Male,1,-1.0,2,0,1,4
57,Felony,Caucasian,Male,7,-1.0,151,0,1,2
26,Felony,African-American,Male,1,-1.0,1,0,1,13
45,Felony,African-American,Male,0,0.0,0,0,1,19
26,Felony,African-American,Male,2,-7.0,7,0,0,13
48,Felony,Caucasian,Female,0,-1.0,1,0,0,0
52,Misdemeanor,Caucasian,Male,7,-1.0,0,0,0,4
22,Felony,Hispanic,Male,2,-1.0,31,0,1,5
43,Misdemeanor,African-American,Female,0,-1.0,1,0,0,8
24,Felony,Caucasian,Male,3,0.0,35,0,0,15
27,Felony,African-American,Male,11,-1.0,5,0,1,1
23,Felony,Hispanic,Male,2,-1.0,22,1,0,5
28,Felony,African-American,Male,2,-1.0,0,0,1,13
21,Felony,African-American,Male,0,0.0,0,0,0,13
33,Misdemeanor,African-American,Male,5,-1.0,1,1,1,3
25,Felony,African-American,Male,1,-1.0,1,1,1,13
36,Felony,African-American,Male,17,-1.0,15,1,1,1
25,Felony,Caucasian,Female,0,0.0,0,0,0,0
46,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,4
24,Felony,African-American,Female,0,0.0,2,0,0,7
28,Felony,African-American,Male,4,0.0,5,0,1,13
28,Misdemeanor,African-American,Male,12,-2.0,1,0,1,3
23,Misdemeanor,African-American,Male,0,0.0,1,0,1,3
24,Misdemeanor,Other,Male,0,0.0,0,0,0,12
40,Misdemeanor,Hispanic,Male,0,0.0,-1,0,0,9
36,Misdemeanor,Hispanic,Male,1,0.0,0,0,0,9
50,Misdemeanor,Caucasian,Male,1,-1.0,40,0,1,4
24,Misdemeanor,Caucasian,Male,0,0.0,0,0,0,4
55,Felony,African-American,Female,2,-1.0,1,0,0,7
22,Felony,African-American,Male,0,-1.0,2,0,1,13
38,Felony,African-American,Male,14,-1.0,56,0,0,1
31,Felony,African-American,Male,1,-1.0,1,0,0,13
30,Felony,African-American,Female,3,-1.0,0,0,0,7
37,Felony,African-American,Male,16,-1.0,2,1,1,1
41,Misdemeanor,Caucasian,Female,1,0.0,29,0,0,6
20,Felony,African-American,Male,0,-1.0,0,0,1,13
21,Misdemeanor,Caucasian,Male,0,0.0,0,0,1,4
22,Misdemeanor,Caucasian,Male,1,0.0,8,0,0,4
38,Misdemeanor,African-American,Male,7,-1.0,197,0,0,3
31,Felony,African-American,Male,0,-1.0,8,0,0,13
28,Felony,Caucasian,Male,0,0.0,53,0,0,15
21,Felony,Hispanic,Male,2,-1.0,2,0,1,5
39,Felony,African-American,Male,1,-1.0,0,1,0,19
34,Felony,African-American,Male,22,-1.0,1,0,1,1
45,Misdemeanor,Hispanic,Male,0,0.0,1,0,0,9
24,Misdemeanor,African-American,Male,0,-1.0,15,1,1,3
27,Felony,African-American,Male,9,-1.0,0,0,1,13
30,Felony,Hispanic,Male,0,0.0,0,0,0,5
43,Felony,African-American,Male,2,0.0,0,0,0,19
26,Felony,African-American,Male,1,-1.0,0,0,0,13
32,Felony,African-American,Male,7,-1.0,5,0,1,13
57,Felony,Caucasian,Female,2,-1.0,0,0,0,0
40,Misdemeanor,Caucasian,Female,0,0.0,0,0,0,6
33,Felony,Caucasian,Male,6,-1.0,152,0,1,15
30,Felony,African-American,Male,2,-1.0,1,0,1,13
29,Misdemeanor,Caucasian,Male,1,-1.0,11,1,0,4
36,Misdemeanor,African-American,Male,2,-4.0,0,0,0,3
35,Felony,African-American,Male,6,0.0,0,1,1,13
49,Misdemeanor,Hispanic,Male,0,-1.0,1,0,0,9
26,Felony,Hispanic,Male,5,0.0,-1,1,1,5
21,Felony,African-American,Male,2,-1.0,8,0,1,13
49,Felony,African-American,Male,29,-1.0,0,0,1,1
37,Misdemeanor,African-American,Female,23,0.0,-1,1,1,8
33,Misdemeanor,Hispanic,Male,0,-1.0,0,0,0,9
29,Felony,African-American,Male,3,0.0,-1,0,1,13
25,Felony,African-American,Male,1,0.0,0,0,1,13
20,Felony,African-American,Male,2,-1.0,33,1,1,13
55,Felony,African-American,Male,5,-1.0,300,0,0,19
26,Misdemeanor,Caucasian,Male,0,-1.0,1,0,0,4
52,Felony,Caucasian,Female,6,-13.0,6,0,0,0
52,Felony,African-American,Male,16,-1.0,0,1,1,1
27,Felony,Hispanic,Male,1,-1.0,2,0,1,5
60,Misdemeanor,Caucasian,Male,2,-1.0,10,0,0,4
44,Misdemeanor,Caucasian,Male,0,-1.0,2,0,0,4
30,Felony,Hispanic,Male,1,-18.0,17,0,0,5
25,Misdemeanor,African-American,Female,2,-1.0,0,0,0,8
20,Felony,Caucasian,Female,4,-1.0,2,1,1,0
28,Felony,Caucasian,Male,3,-1.0,37,0,1,15
22,Felony,Caucasian,Male,1,-12.0,11,0,0,15
24,Felony,Caucasian,Male,1,-1.0,0,1,1,15
28,Felony,African-American,Female,0,-1.0,191,0,0,7
35,Felony,African-American,Male,10,-28.0,22,0,1,1
30,Misdemeanor,Caucasian,Male,0,0.0,0,0,0,4
22,Felony,African-American,Male,0,-1.0,7,0,1,13
39,Felony,African-American,Male,9,0.0,0,0,0,19
46,Felony,Other,Female,1,-1.0,0,0,0,18
47,Misdemeanor,Other,Male,3,-1.0,3,0,0,12
26,Misdemeanor,African-American,Male,5,-1.0,323,0,0,3
23,Felony,African-American,Female,0,-1.0,25,0,0,7
52,Felony,African-American,Female,0,0.0,0,0,1,7
22,Misdemeanor,African-American,Female,0,-1.0,0,0,1,8
54,Felony,Caucasian,Male,0,-1.0,2,0,0,2
50,Misdemeanor,African-American,Male,2,0.0,30,0,0,3
20,Felony,African-American,Male,2,-1.0,1,0,1,13
25,Felony,Caucasian,Male,1,-1.0,0,0,0,15
46,Felony,Caucasian,Female,0,0.0,0,0,0,0
22,Misdemeanor,Caucasian,Male,0,-1.0,1,0,0,4
38,Felony,Caucasian,Male,10,0.0,-1,0,1,2
36,Felony,Hispanic,Female,9,-1.0,0,0,1,14
34,Felony,African-American,Female,5,-1.0,9,0,1,7
18,Felony,African-American,Male,4,7.0,23,0,1,13
26,Felony,Caucasian,Female,3,-1.0,1,0,1,0
23,Felony,Caucasian,Female,0,-1.0,11,0,0,0
32,Misdemeanor,Hispanic,Female,8,-8.0,7,0,1,16
44,Misdemeanor,Caucasian,Male,1,0.0,0,0,1,4
53,Felony,Caucasian,Male,9,-1.0,117,0,1,2
27,Felony,African-American,Male,4,0.0,0,0,1,13
25,Felony,Caucasian,Male,2,0.0,0,0,1,15
19,Felony,Caucasian,Male,1,-1.0,8,1,1,15
53,Felony,Caucasian,Male,0,-1.0,11,0,0,2
39,Misdemeanor,African-American,Male,0,-3.0,0,0,0,3
37,Felony,Other,Male,2,-1.0,51,0,1,10
27,Felony,African-American,Male,6,0.0,0,1,1,13
21,Felony,African-American,Female,2,-10.0,1,1,1,7
24,Felony,African-American,Female,7,-1.0,1,1,0,7
33,Misdemeanor,Caucasian,Male,0,-1.0,1,0,0,4
24,Misdemeanor,Caucasian,Female,1,-24.0,0,0,0,6
46,Felony,Caucasian,Male,1,-4.0,0,0,0,2
32,Felony,Hispanic,Male,7,-1.0,1,0,0,5
24,Felony,Hispanic,Male,2,-25.0,9,0,0,5
38,Felony,Caucasian,Female,0,-1.0,2,0,0,0
30,Felony,African-American,Male,13,0.0,2,1,1,1
26,Misdemeanor,African-American,Male,27,-1.0,10,1,1,3
57,Felony,Caucasian,Male,2,-28.0,9,0,0,2
43,Felony,Caucasian,Male,0,-1.0,2,0,0,2
22,Misdemeanor,African-American,Male,0,0.0,0,0,0,3
28,Misdemeanor,African-American,Female,9,-12.0,12,1,1,8
51,Felony,Caucasian,Male,3,-1.0,6,0,0,2
41,Felony,Hispanic,Male,3,-1.0,1,0,0,5
24,Felony,Caucasian,Male,1,-1.0,1,0,0,15
48,Felony,African-American,Male,3,-1.0,1,0,1,19
26,Misdemeanor,Caucasian,Male,0,-1.0,1,0,1,4
31,Felony,African-American,Male,6,0.0,0,0,1,13
27,Misdemeanor,African-American,Male,6,-1.0,1,1,0,3
25,Misdemeanor,African-American,Male,0,-1.0,0,0,0,3
56,Misdemeanor,Caucasian,Male,3,0.0,0,0,0,4
29,Misdemeanor,African-American,Female,1,-1.0,1,0,0,8
30,Felony,Caucasian,Female,3,-1.0,0,0,1,0
21,Felony,African-American,Male,0,-1.0,2,1,0,13
22,Felony,Caucasian,Male,1,-2.0,0,0,1,15
28,Misdemeanor,African-American,Female,0,-1.0,0,0,0,8
35,Felony,African-American,Male,2,0.0,-1,0,0,13
23,Felony,Caucasian,Male,0,-1.0,1,0,0,15
48,Felony,African-American,Male,4,0.0,0,1,0,19
22,Misdemeanor,Caucasian,Male,4,-1.0,2,1,1,4
37,Felony,African-American,Male,2,0.0,169,1,0,19
33,Felony,African-American,Male,0,-1.0,0,0,0,13
23,Felony,African-American,Male,5,-1.0,1,0,1,13
22,Misdemeanor,African-American,Male,0,-1.0,0,0,1,3
24,Felony,African-American,Male,0,0.0,0,0,0,13
44,Misdemeanor,African-American,Male,2,-1.0,5,0,0,3
26,Misdemeanor,African-American,Female,0,-1.0,0,0,0,8
29,Felony,African-American,Male,2,-1.0,1,0,0,13
26,Felony,Hispanic,Male,0,-1.0,0,0,0,5
30,Misdemeanor,Caucasian,Male,1,-1.0,0,0,0,4
23,Felony,African-American,Male,1,-1.0,3,0,1,13
42,Felony,Other,Male,1,-2.0,1,0,0,10
28,Felony,African-American,Female,0,-1.0,2,0,1,7
20,Felony,African-American,Male,0,-1.0,11,0,0,13
24,Misdemeanor,Caucasian,Female,7,-1.0,1,0,0,6
36,Felony,Other,Female,6,-21.0,0,0,1,18
37,Felony,African-American,Male,6,-1.0,0,0,1,19
21,Felony,African-American,Female,1,-1.0,4,1,0,7
27,Felony,African-American,Male,8,-1.0,25,0,1,13
26,Felony,African-American,Male,2,-1.0,0,0,1,13
42,Misdemeanor,Caucasian,Male,0,0.0,6,0,0,4
23,Felony,African-American,Male,8,-1.0,2,1,1,13
55,Misdemeanor,Caucasian,Female,0,-3.0,0,0,0,6
24,Felony,Caucasian,Male,1,-1.0,3,0,1,15
23,Misdemeanor,African-American,Male,0,0.0,0,0,0,3
64,Felony,African-American,Female,0,-1.0,4,0,0,7
48,Misdemeanor,Other,Male,0,-1.0,1,0,0,12
39,Felony,African-American,Female,0,0.0,57,0,1,7
30,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,4
22,Misdemeanor,African-American,Female,1,-3.0,-1,0,0,8
20,Felony,African-American,Male,2,0.0,58,0,1,13
21,Felony,African-American,Male,0,-1.0,4,0,1,13
24,Felony,Caucasian,Male,0,0.0,0,0,0,15
30,Misdemeanor,African-American,Male,3,-1.0,206,0,0,3
51,Felony,African-American,Male,12,21.0,151,1,1,1
21,Felony,African-American,Male,1,-1.0,1,1,1,13
31,Felony,African-American,Male,1,-1.0,0,1,0,13
23,Misdemeanor,African-American,Male,2,-1.0,3,0,1,3
23,Misdemeanor,Hispanic,Male,0,-1.0,1,0,0,9
32,Felony,African-American,Male,4,-1.0,1,0,1,13
28,Felony,African-American,Male,11,-1.0,2,0,1,1
24,Felony,African-American,Male,0,-1.0,1,0,0,13
19,Felony,African-American,Female,1,-1.0,2,0,1,7
31,Misdemeanor,Other,Male,1,0.0,0,0,0,12
29,Felony,African-American,Male,3,0.0,0,0,1,13
41,Felony,African-American,Male,6,-1.0,39,0,1,19
28,Misdemeanor,African-American,Male,4,-1.0,34,0,1,3
29,Felony,Caucasian,Male,6,-1.0,0,0,1,15
49,Felony,Caucasian,Male,0,-1.0,1,0,0,2
42,Misdemeanor,Caucasian,Male,0,0.0,-1,0,0,4
38,Misdemeanor,African-American,Male,4,-1.0,0,0,0,3
22,Felony,African-American,Male,3,-1.0,16,0,1,13
46,Misdemeanor,Caucasian,Male,0,-1.0,37,0,1,4
38,Felony,African-American,Male,0,-1.0,1,0,1,19
36,Felony,African-American,Male,0,-1.0,0,0,0,13
22,Felony,Caucasian,Male,6,-1.0,0,1,1,15
29,Misdemeanor,African-American,Male,11,-1.0,0,1,0,3
39,Misdemeanor,African-American,Male,2,-1.0,1,0,0,3
47,Misdemeanor,Caucasian,Male,0,-1.0,2,0,0,4
26,Felony,African-American,Male,7,-1.0,1,1,1,13
21,Felony,African-American,Female,0,-4.0,4,0,1,7
63,Misdemeanor,African-American,Male,2,-1.0,1,0,0,3
27,Felony,African-American,Male,2,-1.0,0,0,1,13
55,Misdemeanor,Caucasian,Male,27,-1.0,1,0,0,4
54,Misdemeanor,Other,Male,2,-1.0,1,0,1,12
26,Felony,Caucasian,Male,0,-1.0,1,0,1,15
37,Misdemeanor,Caucasian,Male,1,-9.0,0,0,0,4
34,Felony,African-American,Male,0,-1.0,1,0,0,13
48,Felony,Hispanic,Female,4,-6.0,1,0,1,14
25,Felony,African-American,Male,2,-1.0,49,0,1,13
57,Felony,Other,Male,0,-1.0,0,0,1,10
21,Felony,Hispanic,Male,0,-1.0,1,0,1,5
32,Felony,African-American,Male,8,-1.0,1,1,0,13
25,Felony,African-American,Female,5,-1.0,0,1,1,7
33,Felony,African-American,Female,2,-1.0,2,0,1,7
26,Felony,African-American,Male,2,-1.0,21,0,1,13
29,Misdemeanor,African-American,Male,2,-1.0,3,0,0,3
28,Misdemeanor,Caucasian,Male,6,0.0,1,0,1,4
53,Felony,African-American,Male,20,-3.0,3,0,0,1
57,Misdemeanor,Hispanic,Male,1,-15.0,1,0,0,9
27,Felony,Caucasian,Male,0,-1.0,43,0,0,15
48,Felony,Caucasian,Male,0,-1.0,1,0,0,2
29,Misdemeanor,Hispanic,Male,0,0.0,3,0,1,9
25,Misdemeanor,Caucasian,Male,1,0.0,3,0,1,4
67,Felony,Caucasian,Male,0,-1.0,1,0,0,2
29,Misdemeanor,African-American,Male,2,0.0,0,0,1,3
53,Felony,African-American,Female,3,-1.0,2,0,0,7
49,Felony,African-American,Male,0,-4.0,0,0,0,19
44,Misdemeanor,Caucasian,Female,0,-1.0,0,0,1,6
55,Felony,Hispanic,Female,0,-1.0,0,0,0,14
26,Felony,African-American,Male,10,-1.0,2,1,1,13
46,Misdemeanor,African-American,Male,0,-1.0,0,0,1,3
30,Felony,Caucasian,Male,1,-1.0,0,0,1,15
48,Felony,African-American,Female,0,-1.0,9,0,1,7
77,Misdemeanor,African-American,Male,1,-1.0,2,0,1,3
21,Felony,African-American,Male,2,-1.0,1,1,1,13
54,Felony,African-American,Male,4,-1.0,3,0,1,19
54,Felony,Caucasian,Male,3,-1.0,0,0,0,2
26,Felony,African-American,Male,15,-1.0,42,1,0,1
23,Felony,African-American,Male,8,0.0,255,1,1,13
39,Felony,Caucasian,Male,2,0.0,18,0,0,15
35,Felony,Hispanic,Male,13,-1.0,4,0,0,5
29,Misdemeanor,African-American,Male,1,-1.0,0,0,1,3
30,Misdemeanor,African-American,Male,9,-1.0,1,0,1,3
41,Felony,African-American,Male,6,-1.0,6,0,1,19
32,Misdemeanor,African-American,Male,1,-1.0,115,1,0,3
48,Misdemeanor,African-American,Male,12,-24.0,-1,0,0,3
52,Misdemeanor,African-American,Male,0,-1.0,4,0,1,3
31,Felony,African-American,Male,3,0.0,-1,0,1,13
22,Felony,Caucasian,Male,1,-1.0,1,0,1,15
46,Misdemeanor,Caucasian,Female,0,0.0,-1,0,0,6
29,Felony,African-American,Male,7,-1.0,1,0,1,13
22,Felony,African-American,Female,0,-2.0,0,0,0,7
39,Felony,African-American,Male,8,-1.0,40,0,0,19
35,Felony,African-American,Male,9,-1.0,1,0,0,1
26,Misdemeanor,African-American,Male,1,0.0,14,0,0,3
27,Felony,African-American,Male,1,0.0,-1,0,1,13
27,Felony,African-American,Male,5,-28.0,28,1,1,13
34,Felony,Caucasian,Female,10,22.0,13,1,1,0
32,Misdemeanor,African-American,Female,0,0.0,0,0,1,8
25,Felony,African-American,Male,5,-1.0,4,1,1,13
22,Misdemeanor,Caucasian,Male,2,-1.0,24,0,1,4
52,Felony,African-American,Male,7,-1.0,117,1,1,19
21,Felony,African-American,Male,2,0.0,0,1,1,13
28,Felony,African-American,Male,11,-1.0,1,1,1,1
26,Felony,Hispanic,Male,0,-1.0,0,0,0,5
23,Misdemeanor,Caucasian,Male,4,-1.0,7,0,1,4
31,Misdemeanor,African-American,Male,1,-1.0,1,0,0,3
34,Misdemeanor,Caucasian,Male,1,-1.0,0,0,0,4
32,Misdemeanor,African-American,Male,0,-1.0,0,0,0,3
50,Misdemeanor,Caucasian,Female,0,-3.0,0,0,1,6
27,Misdemeanor,African-American,Male,1,-1.0,0,0,0,3
26,Felony,African-American,Female,4,-1.0,2,0,0,7
27,Felony,African-American,Male,4,-1.0,1,0,1,13
29,Felony,Caucasian,Male,0,0.0,0,0,1,15
58,Misdemeanor,African-American,Male,0,-1.0,1,0,0,3
27,Felony,African-American,Male,14,0.0,1,1,1,1
28,Felony,African-American,Male,5,0.0,0,0,1,13
24,Felony,African-American,Male,15,-1.0,2,1,1,1
50,Misdemeanor,Caucasian,Male,0,-1.0,1,0,0,4
30,Felony,African-American,Female,15,-4.0,-1,1,1,7
46,Felony,Hispanic,Male,0,-1.0,1,0,0,5
43,Felony,Caucasian,Male,0,-1.0,1,0,1,2
24,Felony,Caucasian,Male,0,-1.0,0,0,1,15
34,Felony,African-American,Male,10,-1.0,1,0,0,1
26,Felony,Caucasian,Male,2,-1.0,3,0,0,15
31,Felony,Caucasian,Male,0,-1.0,0,0,0,15
23,Felony,African-American,Male,1,-24.0,22,0,1,13
39,Felony,African-American,Male,0,-1.0,18,0,0,19
50,Felony,African-American,Male,4,-1.0,0,0,1,19
22,Misdemeanor,African-American,Female,0,-1.0,1,0,0,8
25,Misdemeanor,African-American,Female,0,-1.0,0,0,0,8
21,Felony,African-American,Female,2,-1.0,1,1,0,7
20,Felony,Caucasian,Male,1,-1.0,0,0,0,15
54,Misdemeanor,African-American,Male,12,0.0,118,0,1,3
27,Felony,African-American,Female,2,-1.0,4,0,1,7
45,Felony,Caucasian,Male,5,-4.0,1,0,1,2
34,Felony,African-American,Male,13,-1.0,1,0,1,1
55,Felony,Caucasian,Female,0,-1.0,1,0,0,0
24,Misdemeanor,African-American,Male,0,-1.0,0,0,0,3
20,Felony,African-American,Male,0,0.0,0,1,1,13
37,Misdemeanor,African-American,Male,5,0.0,6,0,1,3
34,Misdemeanor,Caucasian,Female,1,-21.0,1,0,0,6
41,Felony,African-American,Female,2,-26.0,23,0,1,7
21,Felony,African-American,Male,1,-1.0,0,0,1,13
22,Felony,African-American,Male,3,-1.0,8,0,1,13
24,Felony,African-American,Male,0,0.0,1,1,0,13
42,Felony,Caucasian,Male,8,-1.0,1,0,0,2
23,Misdemeanor,African-American,Female,0,-1.0,0,0,1,8
20,Misdemeanor,Caucasian,Male,0,-1.0,3,0,0,4
44,Felony,Caucasian,Female,0,-1.0,0,0,1,0
20,Misdemeanor,African-American,Male,0,-1.0,1,0,1,3
27,Misdemeanor,African-American,Male,5,-1.0,0,0,0,3
20,Misdemeanor,Caucasian,Male,0,-1.0,0,1,1,4
20,Felony,African-American,Male,0,-3.0,0,0,0,13
28,Felony,Caucasian,Male,1,-1.0,30,0,1,15
29,Felony,African-American,Male,9,0.0,4,0,1,13
21,Felony,African-American,Male,0,-1.0,1,1,1,13
24,Felony,African-American,Female,2,-1.0,57,0,1,7
21,Felony,Other,Male,0,-3.0,-1,0,1,10
24,Felony,African-American,Female,0,0.0,0,0,0,7
23,Felony,African-American,Male,3,-1.0,6,0,1,13
27,Felony,Caucasian,Male,0,0.0,12,0,0,15
24,Felony,Caucasian,Male,0,-2.0,0,0,0,15
31,Misdemeanor,African-American,Male,6,27.0,48,0,1,3
22,Felony,African-American,Male,0,-5.0,5,0,1,13
54,Felony,Caucasian,Male,0,0.0,0,0,0,2
35,Felony,African-American,Female,7,-1.0,1,0,1,7
53,Felony,African-American,Female,0,-1.0,1,0,0,7
26,Misdemeanor,African-American,Male,9,-1.0,1,0,1,3
48,Misdemeanor,African-American,Male,7,-1.0,4,0,1,3
56,Misdemeanor,African-American,Female,2,-1.0,0,0,1,8
25,Felony,African-American,Male,6,0.0,0,0,1,13
49,Felony,Caucasian,Female,0,0.0,-1,0,0,0
34,Misdemeanor,Caucasian,Male,0,-1.0,29,0,1,4
21,Misdemeanor,African-American,Male,0,-1.0,1,0,1,3
23,Felony,Caucasian,Male,0,-3.0,1,0,1,15
57,Felony,Caucasian,Male,0,-2.0,-1,0,0,2
25,Felony,Caucasian,Male,5,-1.0,35,1,1,15
42,Felony,African-American,Female,1,-1.0,0,0,0,7
51,Felony,African-American,Male,1,0.0,0,0,0,19
31,Misdemeanor,Other,Male,5,0.0,1,0,0,12
53,Misdemeanor,African-American,Male,13,-1.0,1,0,0,3
43,Felony,African-American,Female,6,0.0,0,0,0,7
34,Felony,African-American,Male,0,-3.0,1,0,0,13
27,Felony,Caucasian,Female,2,0.0,0,0,1,0
51,Misdemeanor,African-American,Male,0,-1.0,5,0,0,3
26,Misdemeanor,Caucasian,Male,1,-1.0,0,0,0,4
47,Felony,African-American,Male,5,-1.0,2,0,0,19
22,Felony,Caucasian,Male,0,-1.0,0,0,0,15
36,Felony,Caucasian,Female,0,0.0,1,0,0,0
36,Misdemeanor,Hispanic,Female,1,0.0,1,0,0,16
41,Felony,Caucasian,Male,4,-3.0,0,0,1,2
25,Misdemeanor,African-American,Male,6,-1.0,0,0,0,3
31,Felony,Hispanic,Female,2,-1.0,1,0,1,14
33,Misdemeanor,Caucasian,Male,0,-2.0,0,0,0,4
44,Felony,Caucasian,Female,3,0.0,11,0,1,0
46,Felony,Caucasian,Male,0,-1.0,0,0,1,2
28,Felony,African-American,Female,1,-1.0,0,0,0,7
28,Felony,African-American,Male,5,-1.0,170,0,1,13
66,Felony,African-American,Male,5,-1.0,0,0,1,19
20,Misdemeanor,Caucasian,Male,0,0.0,-1,0,0,4
27,Felony,African-American,Male,2,-1.0,0,0,0,13
24,Felony,Other,Female,0,-1.0,1,0,0,18
25,Felony,African-American,Male,3,-1.0,5,0,1,13
39,Felony,African-American,Female,1,7.0,62,0,0,7
41,Felony,African-American,Female,7,0.0,1,0,1,7
26,Felony,African-American,Male,0,-1.0,1,0,0,13
25,Misdemeanor,African-American,Male,2,-27.0,0,0,1,3
55,Misdemeanor,Hispanic,Male,0,-1.0,0,0,0,9
22,Felony,African-American,Male,2,0.0,6,1,1,13
