age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,country,salary,out,class,cluster
17,Private,10th,Never-married,Other-service,Own-child,White,Female,10,United-States,0.0,1.4890947e-05,0.0,19
76,?,11th,Widowed,?,Other-relative,White,Female,16,United-States,0.0,0.0023813592,0.0,15
31,Private,Assoc-acdm,Never-married,Tech-support,Own-child,White,Female,40,United-States,0.0,0.0038551092,0.0,19
52,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0,0.537482,1.0,10
39,Private,Bachelors,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,35,United-States,0.0,0.011826259,0.0,19
73,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,1.0,0.8383578000000002,1.0,14
38,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Female,24,United-States,0.0,0.0013826888,0.0,1
48,Private,HS-grad,Divorced,Other-service,Not-in-family,Black,Female,20,United-States,0.0,0.00221232,0.0,3
60,Private,10th,Widowed,Sales,Not-in-family,White,Female,40,United-States,0.0,0.03362779,0.0,3
26,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,40,United-States,0.0,0.011571308,0.0,9
20,Private,HS-grad,Never-married,Other-service,Other-relative,White,Male,40,United-States,0.0,0.0006478751,0.0,9
54,State-gov,Doctorate,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,1.0,0.8076079,1.0,2
50,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,40,United-States,0.0,0.15233229999999998,0.0,14
20,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,0.0,0.0025083213,0.0,19
23,Private,Some-college,Never-married,Adm-clerical,Other-relative,Black,Male,22,United-States,0.0,0.0005536431599999999,0.0,11
35,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0,0.37165305,1.0,10
43,Private,10th,Never-married,Machine-op-inspct,Not-in-family,Black,Male,40,United-States,0.0,0.005490287,0.0,18
50,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,32,United-States,0.0,0.23184884,0.0,7
58,Private,1st-4th,Separated,Farming-fishing,Not-in-family,Black,Male,50,United-States,0.0,0.00090836897,0.0,18
55,State-gov,Assoc-acdm,Divorced,Adm-clerical,Own-child,Asian-Pac-Islander,Male,40,United-States,0.0,0.057862952,0.0,17
29,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,1.0,0.7237922,1.0,0
47,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,0.0,0.028639058,0.0,3
39,Private,HS-grad,Married-civ-spouse,Prof-specialty,Wife,Black,Female,40,United-States,0.0,0.31183514,0.0,16
63,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,United-States,1.0,0.7168472,1.0,16
27,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,60,United-States,0.0,0.034941416,0.0,9
62,?,11th,Divorced,?,Not-in-family,Black,Female,40,United-States,0.0,0.014983997,0.0,15
38,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Female,40,United-States,0.0,0.012682964,0.0,19
25,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,65,United-States,0.0,0.004844453,0.0,9
31,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,52,Mexico,0.0,0.06758839,0.0,7
40,Federal-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,0.0,0.01158518,0.0,19
42,Private,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States,0.0,0.54764044,0.0,18
52,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1.0,0.4289239,1.0,7
46,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,1.0,0.5940691,1.0,0
31,Private,Some-college,Separated,Other-service,Unmarried,White,Female,50,Mexico,0.0,0.003083817,0.0,4
33,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,40,United-States,0.0,0.010288053,0.0,4
58,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,40,United-States,0.0,0.020440534,0.0,6
52,Local-gov,HS-grad,Divorced,Tech-support,Unmarried,White,Male,36,United-States,1.0,0.21568522,1.0,17
25,Self-emp-not-inc,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,35,United-States,1.0,0.106672876,1.0,18
54,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1.0,0.7543667,1.0,0
46,Private,Masters,Married-civ-spouse,Adm-clerical,Husband,White,Male,60,United-States,0.0,0.67374754,0.0,10
28,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0,0.14641246,0.0,7
24,Self-emp-not-inc,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0,0.05357728,0.0,5
39,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,0.0,0.21446815,0.0,2
60,Federal-gov,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,0.0,0.8096259,0.0,14
22,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,40,United-States,0.0,0.002550916,0.0,6
27,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,40,United-States,0.0,0.010769104,0.0,19
35,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,1.0,0.7047899999999999,1.0,0
47,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,0.0,0.7835938,0.0,13
33,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,50,United-States,1.0,0.79976076,1.0,8
40,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,1.0,0.812592,1.0,0
38,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0,0.78426254,1.0,0
26,Private,Assoc-acdm,Separated,Craft-repair,Not-in-family,Other,Female,40,United-States,0.0,0.017670617,0.0,3
54,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,1.0,0.62406874,1.0,5
39,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,?,0.0,0.20711443,0.0,0
60,Private,7th-8th,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,United-States,0.0,0.016929677,0.0,17
32,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,0.0,0.35036048,0.0,12
19,State-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Female,15,United-States,0.0,0.00019286567,0.0,19
49,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,60,United-States,0.0,0.30800036,0.0,14
31,Private,11th,Never-married,Adm-clerical,Unmarried,White,Female,48,United-States,0.0,0.008505969,0.0,4
29,Private,HS-grad,Separated,Sales,Unmarried,White,Female,25,United-States,0.0,0.002389218,0.0,4
39,Private,HS-grad,Never-married,Sales,Unmarried,Black,Female,40,United-States,0.0,0.0046294807,0.0,1
42,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,50,?,1.0,0.6388826999999999,1.0,10
26,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,35,United-States,0.0,0.0049569174,0.0,4
27,Private,Assoc-voc,Never-married,Exec-managerial,Own-child,White,Male,40,United-States,0.0,0.006901811999999999,0.0,11
52,Private,9th,Widowed,Adm-clerical,Unmarried,White,Female,40,United-States,0.0,0.02739324,0.0,4
50,Local-gov,Some-college,Divorced,Other-service,Unmarried,Black,Female,40,United-States,0.0,0.010901777,0.0,1
51,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45,United-States,1.0,0.4231267,1.0,7
51,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,1.0,0.62119085,1.0,14
40,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1.0,0.34692368,1.0,7
61,Private,7th-8th,Widowed,Farming-fishing,Not-in-family,Black,Male,40,United-States,0.0,0.004738548,0.0,18
35,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,40,United-States,0.0,0.06744099,0.0,17
41,?,HS-grad,Divorced,?,Not-in-family,Black,Female,28,United-States,0.0,0.004398636500000001,0.0,15
31,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0,0.84448737,1.0,0
43,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0,0.3410681,1.0,7
20,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,0.0,0.00010211759,0.0,11
35,Private,Some-college,Separated,Craft-repair,Not-in-family,White,Male,40,United-States,0.0,0.11858508,0.0,18
30,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,0.0,0.32391486,0.0,10
42,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0,0.89476985,1.0,5
51,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,1.0,0.2997716,1.0,7
39,Self-emp-inc,Masters,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,99,Japan,1.0,0.856068,1.0,17
69,Self-emp-not-inc,9th,Married-civ-spouse,Farming-fishing,Husband,White,Male,25,United-States,0.0,0.032418765,0.0,5
63,?,9th,Married-civ-spouse,?,Husband,White,Male,40,United-States,1.0,0.0557469,1.0,14
29,Federal-gov,Some-college,Never-married,Adm-clerical,Unmarried,Black,Female,40,United-States,0.0,0.0048017777,0.0,1
21,Private,Some-college,Never-married,Sales,Own-child,White,Male,20,United-States,0.0,0.0005542992,0.0,11
24,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,55,United-States,0.0,0.045456767,0.0,18
55,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,40,United-States,0.0,0.11531292,0.0,7
42,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,0.0,0.2132388,0.0,5
48,Private,11th,Married-civ-spouse,Other-service,Wife,White,Female,40,United-States,0.0,0.09440266,0.0,8
31,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Female,42,United-States,0.0,0.055959444,0.0,2
52,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0,0.7334753,1.0,0
30,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,40,United-States,0.0,0.00885563,0.0,12
29,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0.0,0.014572989,0.0,9
32,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,0.0,0.10530284,0.0,10
47,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0,0.53553957,1.0,10
56,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0,0.08429559,0.0,10
40,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0.0,0.36146274,0.0,10
20,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Female,10,United-States,0.0,0.0011355658,0.0,19
36,Private,Some-college,Separated,Craft-repair,Not-in-family,White,Male,40,United-States,0.0,0.12560195,0.0,18
45,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,0.0,0.2590121,0.0,18
38,Private,9th,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0.0,0.040704656,0.0,10
60,State-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0,0.87533987,1.0,13
70,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,United-States,0.0,0.6134295,0.0,5
21,Private,Some-college,Never-married,Other-service,Own-child,White,Female,30,United-States,0.0,0.00049993873,0.0,19
57,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,0.0,0.035631087,0.0,3
33,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,48,United-States,0.0,0.31823709999999994,0.0,7
37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,0.0,0.33947507,0.0,7
50,Self-emp-not-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1.0,0.81795603,1.0,5
68,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,1.0,0.6906323,1.0,10
28,Private,11th,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,Mexico,0.0,0.0186455,0.0,16
32,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0,0.23859,0.0,10
30,Private,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Male,50,United-States,1.0,0.7103957,1.0,17
18,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,30,United-States,0.0,0.00020566238,0.0,11
45,Private,Some-college,Divorced,Prof-specialty,Unmarried,White,Female,20,United-States,0.0,0.0376115,0.0,4
22,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,40,Mexico,0.0,0.00072917313,0.0,6
38,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Female,8,United-States,0.0,0.004409343,0.0,2
37,Private,Assoc-voc,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,0.0,0.1731768,0.0,3
23,Private,Bachelors,Never-married,Farming-fishing,Not-in-family,White,Male,40,United-States,0.0,0.015506385,0.0,18
59,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0,0.05709143,0.0,10
48,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0,0.9479326,1.0,13
53,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1.0,0.7663850999999999,1.0,14
18,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,25,United-States,0.0,0.00061883696,0.0,11
30,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,40,Mexico,0.0,0.035002027000000005,0.0,2
50,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,1.0,0.5822878,1.0,10
63,?,11th,Married-civ-spouse,?,Husband,White,Male,40,United-States,0.0,0.051673345,0.0,14
38,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0,0.17357555,0.0,5
48,Private,9th,Divorced,Sales,Not-in-family,White,Female,40,United-States,0.0,0.06932666,0.0,3
60,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0,0.44860977,0.0,7
46,Private,HS-grad,Separated,Handlers-cleaners,Unmarried,White,Female,50,Peru,0.0,5.654277600000001e-05,0.0,4
30,?,HS-grad,Never-married,?,Own-child,White,Male,30,United-States,0.0,0.00023501657000000005,0.0,15
39,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,1.0,0.80283505,1.0,0
55,Local-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0,0.4703706,1.0,13
17,Private,11th,Never-married,Sales,Own-child,White,Male,15,United-States,0.0,0.00052327267,0.0,11
46,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,1.0,0.80966055,1.0,0
50,Private,HS-grad,Divorced,Sales,Unmarried,White,Female,65,United-States,0.0,0.17868784,0.0,4
32,Private,Bachelors,Never-married,Protective-serv,Not-in-family,Black,Male,30,United-States,0.0,0.04079014,0.0,18
18,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,40,United-States,0.0,0.00048879505,0.0,6
34,Private,HS-grad,Separated,Other-service,Not-in-family,Black,Male,40,United-States,0.0,0.0043139467,0.0,9
50,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,45,United-States,1.0,0.38081074,1.0,17
32,Private,11th,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,0.0,0.28011802,0.0,0
23,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,Black,Female,40,United-States,0.0,0.017998654,0.0,2
26,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States,0.0,0.12407485,0.0,18
46,Private,Assoc-acdm,Divorced,Prof-specialty,Not-in-family,White,Female,50,United-States,0.0,0.19773702,0.0,3
43,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,0.0,0.67509943,0.0,14
32,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,1.0,0.38553962,1.0,7
37,State-gov,Assoc-acdm,Divorced,Prof-specialty,Unmarried,White,Female,38,United-States,0.0,0.047180694,0.0,4
48,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,1.0,0.48423332,1.0,10
28,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,0.0,0.04051083,0.0,18
43,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0.0,0.33015597,0.0,7
51,Local-gov,10th,Widowed,Other-service,Not-in-family,White,Female,24,United-States,0.0,0.0028123213,0.0,3
30,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,50,Dominican-Republic,0.0,0.00026997755,0.0,9
34,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1.0,0.6348004,1.0,13
34,Private,HS-grad,Married-civ-spouse,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,40,United-States,0.0,0.1096054,0.0,7
41,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1.0,0.88278073,1.0,0
53,Private,10th,Divorced,Adm-clerical,Unmarried,White,Female,48,United-States,0.0,0.0030888317,0.0,4
42,Private,Preschool,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Nicaragua,0.0,1.4710728e-05,0.0,10
18,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,30,United-States,0.0,0.00027785316,0.0,6
81,Private,Bachelors,Widowed,Sales,Not-in-family,White,Male,50,United-States,1.0,0.8072436,1.0,18
40,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0.0,0.59446687,0.0,13
26,Private,Bachelors,Never-married,Tech-support,Own-child,White,Female,35,United-States,0.0,0.0035049003,0.0,19
20,Private,Some-college,Never-married,Tech-support,Own-child,White,Female,15,United-States,0.0,0.0003042508,0.0,19
41,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,50,United-States,0.0,0.059024394,0.0,12
49,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,1.0,0.75061506,1.0,13
22,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,20,United-States,0.0,0.0014911416,0.0,12
46,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,45,United-States,1.0,0.3444493,1.0,17
56,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,0.0,0.23868239,0.0,3
35,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,1.0,0.5774214,1.0,16
34,Private,Bachelors,Separated,Exec-managerial,Not-in-family,White,Female,35,United-States,0.0,0.14819394,0.0,2
29,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,1.0,0.84320897,1.0,8
28,Private,12th,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,?,0.0,0.41431037,0.0,13
35,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Male,37,United-States,0.0,0.046254024000000005,0.0,18
29,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0.0,0.31360340000000003,0.0,10
21,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,30,Columbia,0.0,2.8148263e-05,0.0,12
52,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,95,United-States,1.0,0.59833366,1.0,5
45,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0,0.366353,0.0,7
43,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,0.0,0.23700492,0.0,7
35,?,HS-grad,Married-civ-spouse,?,Other-relative,White,Female,25,United-States,0.0,0.039596442,0.0,15
21,?,Some-college,Never-married,?,Own-child,White,Male,20,United-States,0.0,9.711097e-05,0.0,15
35,Private,10th,Never-married,Other-service,Own-child,White,Male,40,United-States,0.0,0.0009820216,0.0,11
30,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0.0,0.15959491,0.0,7
45,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,White,Female,40,Canada,0.0,0.0027057133000000003,0.0,6
29,Private,Some-college,Never-married,Other-service,Other-relative,White,Female,20,United-States,0.0,0.00077071175,0.0,19
29,State-gov,10th,Never-married,Other-service,Own-child,Black,Female,40,United-States,0.0,0.00010601672,0.0,19
33,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,0.0,0.14305653,0.0,2
17,Private,10th,Never-married,Other-service,Own-child,Black,Male,15,United-States,0.0,1.3612015e-05,0.0,11
52,Private,HS-grad,Divorced,Sales,Unmarried,White,Female,25,United-States,0.0,0.026838558,0.0,4
24,Private,Some-college,Separated,Adm-clerical,Unmarried,White,Female,35,United-States,0.0,0.0021372542,0.0,4
32,State-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,1.0,0.30067545,1.0,14
40,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,48,United-States,0.0,0.31258070000000004,0.0,2
32,Private,HS-grad,Separated,Exec-managerial,Not-in-family,White,Male,40,?,0.0,0.03767836,0.0,9
33,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,40,United-States,0.0,0.1328229,0.0,2
30,Private,7th-8th,Never-married,Craft-repair,Not-in-family,White,Male,38,United-States,0.0,0.0078018126,0.0,18
28,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,0.0,0.010313473,0.0,9
62,Without-pay,Assoc-acdm,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,United-States,0.0,0.0015056374,0.0,14
46,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,1.0,0.7973558000000001,1.0,14
32,Private,Assoc-voc,Never-married,Tech-support,Not-in-family,White,Female,64,United-States,0.0,0.05023969,0.0,12
26,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0,0.12751643,1.0,7
41,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0,0.5841082,1.0,13
57,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,1.0,0.70992327,1.0,14
52,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,1.0,0.5899923,1.0,10
35,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1.0,0.5368826999999999,1.0,5
19,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,16,United-States,0.0,2.4391950000000006e-05,0.0,11
49,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,45,United-States,1.0,0.46727487,1.0,18
47,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,60,?,1.0,0.6618958,1.0,10
38,Private,11th,Married-civ-spouse,Adm-clerical,Wife,White,Female,32,United-States,0.0,0.12557508,0.0,16
30,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States,0.0,0.0012721051,0.0,11
32,Private,11th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,Columbia,0.0,0.0010297917,0.0,10
32,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,50,United-States,1.0,0.5792109999999999,1.0,16
46,Private,Assoc-voc,Never-married,Exec-managerial,Own-child,White,Female,40,United-States,0.0,0.032581326,0.0,19
22,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,50,United-States,0.0,0.004214089,0.0,9
47,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,50,United-States,0.0,0.72969043,0.0,14
57,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Wife,White,Female,25,United-States,1.0,0.4522896,1.0,8
47,Private,Some-college,Divorced,Adm-clerical,Unmarried,Black,Female,40,United-States,0.0,0.015356903,0.0,1
41,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,56,United-States,1.0,0.76521534,1.0,13
36,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0.0,0.10383858,0.0,14
32,Private,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,0.0,0.31307352,0.0,0
37,Private,11th,Married-spouse-absent,Other-service,Other-relative,White,Male,40,El-Salvador,0.0,0.0005794038,0.0,11
36,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,45,United-States,0.0,0.23432423,0.0,14
64,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0,0.45717964,0.0,7
17,Private,10th,Never-married,Other-service,Own-child,White,Male,15,United-States,0.0,3.8588212e-05,0.0,11
23,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,15,United-States,0.0,0.00082641584,0.0,19
40,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,0.0,0.020470232,0.0,4
42,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1.0,0.7227335,1.0,0
37,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,42,United-States,0.0,0.115149654,0.0,5
35,Federal-gov,Some-college,Never-married,Handlers-cleaners,Unmarried,White,Female,40,United-States,0.0,0.006160365,0.0,4
56,Self-emp-not-inc,HS-grad,Divorced,Other-service,Not-in-family,White,Male,50,United-States,0.0,0.06464824,0.0,17
52,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,United-States,0.0,0.6565356999999999,0.0,0
37,Local-gov,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,45,United-States,1.0,0.6041920000000001,1.0,14
48,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,65,United-States,1.0,0.9145305,1.0,13
24,Private,HS-grad,Divorced,Other-service,Own-child,White,Female,40,Japan,0.0,0.005706105,0.0,6
33,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0,0.34879744,0.0,10
39,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,40,Philippines,0.0,0.4021136,0.0,10
34,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,Black,Male,42,United-States,0.0,0.019597683,0.0,17
24,?,Bachelors,Divorced,?,Not-in-family,White,Female,40,United-States,0.0,0.021793779,0.0,15
23,Private,Some-college,Never-married,Exec-managerial,Own-child,Other,Male,24,Peru,0.0,9.547385e-06,0.0,11
49,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,65,United-States,1.0,0.64704025,1.0,7
18,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,25,United-States,0.0,0.0009620091,0.0,9
20,Private,12th,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States,0.0,0.00015565372,0.0,11
